Statement,Label
The GOP lawyer who helped Kanye West get on the ballot in Wisconsin is actively working for Donald Trumps campaign.,true
Says 1 in 5 Texans did not have health insurance coverage before the pandemic and now nearly 1 in 3 Texans under the age of 65 dont have access to health care insurance.,true
On home health workers low pay and limited benefits 40 are still on SNAP or Medicaid.,true
Murders this year have spiked 27 in Philadelphia.,true
Taxpayers spent $70000000 to develop this drug  remdesivir.,true
The average family in America forks over more of their hardearned income to their local hospital than to the IRS.,true
Homicides are intraracial. When you look at whiteonwhite crime its 84. Right Homicides. White people kill white people.,true
Higher education is one of Americas strongest export sectors. Over 1 million international students studied at American universities in the 201819 school year. They contributed over $40 billion to the economy.,true
Former U.S. Vice President Richard Mentor Johnson was a slave owner married to one of his slaves and father of two children with her.,true
The United States has not completed a toptobottom review of our criminal justice system at the national level since 1965.,true
North Carolina is one of four states that hasnt opened gyms.,true
Says President Trump said coronavirus testing makes the U.S. look bad so I said to my people Slow the testing down.,true
Says a 1942 Milwaukee YMCA brochure shows children playing a violent racist carnival game,true
Our health department our city and our county declared racism as a public health crisis last year.,true
Significantly more people died of Covid19 in two months than died of overdoses all of last year or the year before.,true
In COVID19 crisis only 20 of African Americans had jobs where they could work from home.,true
Infection rates in Allegany Cattaraugus and Chautauqua counties have consistently been among the lowest in the state.,true
Since the week ending March 14 Wisconsin actually saw a drop in tourism spending compared to last year of $1.7 billion.,true
If Roe is overturned Wisconsin has a law on the books that would immediately make abortion a crime.,true
Today the gap between African American and white homeownership is larger than it was in the late 1960s.,true
Research illustrates a clear correlation between vitamin D deficiencies and higher COVID19 mortality rates.,true
Twothirds of Americans disapprove of Donald Trump not wearing a face mask in public.,true
Says gloves shouldnt be worn in public because if you are wearing the same set of gloves all over town you are only spreading germs everywhere you go.,true
New York is one of only 12 states where the average gallon of gas costs more than $2.00.,true
Says its illegal to hold an absenteeonly election or mail ballots to every registered voter,true
Small trials to test convalescent plasma therapy for coronavirus patients seem to have had some degree of success.,true
Says Texas either is near the bottom or at the very bottom when it comes to testing per capita.,true
North Carolina is in the small minority of states that requires an absentee ballot to be signed by two witnesses or a notary public.,true
Virginia has lagged behind other states when it comes to covid19 testing.,true
Until this week they OSHA werent even enforcing these guidelines for coronavirus. Still today OSHA is not specifying which rules employees must follow or how to keep their workers safe and healthy.,true
The poor are ironically the most likely to be employed in the industries deemed essential while their upperclass peers are freed to bunker down for weeks until the first death wave passes.,true
Go look at other countries that went through exactly this started to reopen and then they saw the infection rate go back up again.,true
Africans living in China now being forced to sleep outside in the cold as Chinese nationals blame them for the rising number of new coronavirus cases in the country.,true
Republicans have shown themselves willing to cut millions off their health insurance and eliminate preexisting condition protections for millions more even in the middle of this public health crisis.,true
Before COVID19 Iowa had one of the lowest unemployment rates in the country and many employers were scrambling to find qualified employees to fill their job openings.,true
Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras.,true
Photo shows a crowded New York City subway train during stayathome order.,true
On February 7 the WHO warned about the limited stock of PPE. That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China.,true
My mask will keep someone else safe and their mask will keep me safe.,true
Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus.,true
No city in the state can quarantine itself without state approval.,true
Says most NC legislators are in the high risk age group for coronavirus,true
Says Spectrum will provide free internet to students during coronavirus school closures.,true
Some states are only getting 50 tests per day and the Utah Jazz got 58.,true
Whole of Italy goes into quarantine.,true
The average Wisconsin residents tax burden is at its lowest level in nearly 50 years while incomes continue to grow.,true
Youve raised a lot more money than I have Bernie.,true
During his tenure as mayor of New York City street homelessness decreased by 28 percent.,true
BernieSanders receives strong support from the conservative  most rural part of Vermont.,true
The majority of hunters now want universal background checks the majority of Trump voters.,true
From the moment we passed that signature legislation Mike Bloomberg called it a disgrace.,true
Says since he took office the City of Milwaukee has seen the creation of 7000 new affordable housing units.,true
Over 50 of the people now in the House and state Senate have not been born in Virginia.,true
National polls have never predicted who will be president from our party. Carter was in the single digits a few months before caucuses. Bill Clinton was. Obama  20 points behind in the national polls roughly.,true
Traditionally the Speaker says Members of Congress I have the high privilege and distinct honor of presenting to you the President of the United States. Tonight Speaker Pelosi said Members of Congress the President of the United States. ,true
Says 10 of U.S. children are Texans.,true
The president of the United States already has the legal authority to reduce the price of many commonly used prescription drugs.,true
More than 80 of Republicans think we ought to at least be doing universal background checks.,true
The American people are overwhelmingly with us in calling witnessesin Senate trial,true
Mayor Bloomberg helped lower the number of uninsured by 40 percent covering 700000 more New Yorkers,true
Twitter is banned in Iran.,true
Witnesses have been part of every other impeachment trial the Senate has ever had.,true
We have the lowest corporate tax rate since 1968.,true
Florida is the 45th in state education funding.,true
In 1988 in response to Irans attack on the U.S.S. Samuel Roberts President Ronald Reagan destroyed half of Irans Navy.,true
We end the $100 billion a year that the health care industry makes.,true
Look at the men on this stage. Collectively they have lost 10 elections. The only people on this stage who have won every single election that theyve been in are the women Amy and me.,true
A man at the storming of the U.S. embassy in Iraq visited the White House in 2011.,true
The United States is the only nation that grants legal permanent residency to more than a million people per year.,true
Last year 36 million Americans didnt have a prescription filled because they couldnt affordit.,true
If youre a black woman youre 320 more likely to die from complications in childbirth.,true
Says Pete Buttigieg ran statewide in Indiana and lost by 20 points.,true
Real wages went up last year 1.1.,true
California firefighters decided to speak out against President Trump because his tweet about the states wildfires contained so much misinformation.,true
Says a newannual report shows that West Virginias tourism industry has grown for the second consecutive year reversing years of decline and outpacing national growth by 58 percent.,true
A study showed as many as one in four people have had a package stolen from their residence.,true
Says the cartels are so bad in a Mexicanborder state that the U.S. government issued a Do Not Travel warning  the same warning it issued for Syria.,true
I am the only member of Congress that voted for both inquiries  the Clinton inquiry and now the Trump inquiry.,true
If we make no changes over the next 10 years Americans will reach into their pockets and pay out about $11 trillion on insurance premiums copays deductibles and uncovered medical expenses.,true
On average one person dies by suicide every 22 hours in West Virginia.,true
90000 Californians are unsheltered and homeless.,true
The impeachment inquiry hearings going on behind closed doors over which Congressman Schiff is presidingthey are consistent with the rules of the U.S. House of Representatives.,true
President Trump has sent 14000 American troops to the Middle East region since May. So he cant tell his political rallies that hes getting troops out of endless wars when hes sending 14 times the amount back into the region.,true
Americans say that what they want is a choice to join a singlepayer system like Medicare rather than ending private insurance.,true
West Virginia Department of Education reported over 10000 children and youth have been identified as homeless for the 20182019 school year.,true
Millionaires are eligible for food stamps but Donald Trump came along and decided to put a stop to it.,true
About 95 percent of Americas production of ethylene is produced on the Gulf Coast in Texas and Louisiana.,true
Meth production in MO has cratered over last decade. MO Hwy Patrol reported 1326 meth lab seizures in 2006 only 50 in 2018.,true
Minneapolis city government preemptively informed the Target Center that it would be responsible for $530000 in security and other costs related to a Trump rally more than 26 times the estimated security costs for a 2009 Target Center health care rally held by President Barack Obama.,true
Says in the 2016 presidential election I won that one by 42 points  42 points  West Virginia.,true
More than half of death row prisoners are people of color.,true
U.S. agricultural  food exports are expected to increase more than $2 billion annually under USMCA,true
Says people convicted of felonies or under restraining orders can buy a firearm without going through a background check.,true
One unnamed donor gave $17 million to the Leoaffiliated Judicial Crisis Network to block the nomination of Judge Merrick Garland and to support Gorsuch then a donor  perhaps the same one  gave another $17 million to prop up Kavanaugh.,true
Thirtyfour of the 47 men depicted in the famous Declaration of Independence painting were slaveholders.,true
There are 390 million guns out on the streets of a country of 329 million people.,true
America has more governors whove worn blackface than black governors.,true
The last time people created a Hollywood blacklist people ended up killing themselves  They were accused and they lost their right to work.,true
Floridas red flag gun law has been used about five times a day.,true
The law says that mental health must be treated the same as physical health but coverage by health insurers is unequal.,true
If you go back you can see Wayne LaPierre who runs the NRA testifying in front of Congress in favor of background checks 15 or 20 years ago.,true
More Americans are uninsured today than when President Donald Trump took office.,true
Says of El Paso that some years in a city of almost 700000 we had five murders the entire year. Our average over the last 10 years is 18 murders per year. We exceeded that average just on one day after a gunman opened fire at a Walmart in the city.,true
Studies show at the minimum wage you cant rent a twobedroom apartment anywhere in the United States...a modest twobedroom apartment.,true
Since 2014 there has been a 25 reduction in crime in communities at the TexasMexico border.,true
Rep. Ilhan Omar voted yes to provide further funding for the 911 First Responders Victims Fund while Sen. Rand Paul voted no.,true
Triggering leftists Trumps reelection campaign is selling plastic straws.,true
Food Stamp participation hits 10 year low.,true
In 2017 we had more marijuana possession arrests in our country than all other violent crimes combined.,true
The wealthiest three families now own more wealth than the bottom half of the country.,true
The typical black family in this country has onetenth the wealth of the typical white family.,true
Wisconsin is a Top 10 state for health care coverage.,true
In 2018 when he ran for senator young voter turnout in early voting was up 500. We won more votes than any Democrat has in the history of the state of Texas.,true
The United States is the ONLY industrialized country without universal healthcare.,true
Just the last three weeks on average about 23000 women children men are coming over across the border illegally as family units or as unaccompanied children.,true
Most research shows that UW salaries are a little behind and in some areas were behind more than others.,true
The VA negotiates prescription drug prices. Medicare doesnt do that.,true
Says immigrant military service members applying for U.S. citizenship are getting rejected at higher numbers than those who are not veterans.,true
We saw the prison population expand and vacancy rates for correctional officers go from 2.9 to 15.2 over the last eight years.,true
We beat the NRA with tough tough gun laws in Colorado.,true
In fact high Crimes and Misdemeanors is not defined in the Constitution and does not require corresponding statutory charges. The context implies conduct that violates the public trustand that view is echoed by the Framers of the Constitution and early American scholars.,true
I actually in 2005 ran on Medicare for all.,true
Weve had a 30 increase in suicides in this country in just 15 years.,true
Suicide is the secondleading cause of death among 1519 year olds and 2534 year olds in Missouri.,true
Texas actually leads in the number of Confederate monuments removed.,true
Over 30 states passed the legislation to ban powdered alcohol and Missouri is not one of them,true
Im one of the first guys to introduce a climate change bill way way back in 87.,true
99.4 of businesses in Wisconsin are small businesses and they employ nearly half of our workforce.,true
Youve got millions of families paying 40 50 60 of their limited incomes to put a roof over their heads.,true
The unemployment rate for Wisconsin workers has reached historic lows. Its never been this low before ever ever ever.,true
Speaking of the financial crisis that gained traction in 2007 I talked about it to anyone who would listen a crisis is coming.,true
The enumeration clause speaks to the count of every individual and not just Americans not just citizens.,true
All the ponds in Missouri for which we have data are causing groundwater contamination.  This is a statewide issue.,true
Says 74 of people in Texas are crammed into 4 of the land.,true
Big pharmaceuticals pay off  they literally pay off  generics to keep the prices and the competition off the market.,true
Says 5 out of 10 GOP candidates dont live in North Carolinas 9th Congressional District.,true
In my own state of Vermont from the very first days of our states history what our Constitution says is that everybody can vote. That is true. So people in jail can vote.,true
I was the only member of the Senate  Republican or Democrat  who has consistently voted against efforts to use the so called nuclear option to change the rules of the Senate.,true
West Virginias exports increased for the second year in a row in 2018 reaching $8.1 billion. Additionally West Virginias export growth rate was 14.2 nearly double the national average of 7.6.,true
Our state has fewer science technology engineering and math graduates than any neighboring state.,true
Since 2011 we have documentation of 1671 dead bodies we have recovered in Texas many in Brooks County.,true
The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate and that number is going up.,true
Currently 23 percent of our militarys infrastructure is graded as poor while 9 percent is failing.,true
In New York State Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants.,true
There have been zero reported instances of any child born alive after an abortion in Texas.,true
The Affordable Care Act provided over 200000 West Virginians with health care coverage.,true
Wisconsin has the highest infant mortality rate for black babies nationwide.,true
Like every budget passed by the Senate since I have been lieutenant governor Senate Bill 1 is within the spending limit set by the Texas Constitution.,true
Says all North Carolina teachers do not currently get a duty free lunch break.,true
Missouri ranks 45th in the nation in per capita state fiscal support for higher education and Missouri State is last among Missouri schools.,true
About 80 percent of the manufacturing and agriculture tax credit goes to claimants who are making $1 million or more.,true
Right now 1 in 4 Texas women of reproductive age are uninsured totaling 1.5 million Texas women.,true
For Cabinet posts I have the best voting record against Trump nominees of anyone else running for president,true
Says an ICE detainer request is not a valid warrant.,true
29 states still dont have comprehensive protections for people in the LGBTQ community.,true
Says zero African Americans have presented to the House Budget Committee in 2019.,true
We are always going to need architects doctors were going to need professionals with fouryear degrees. But 65 to 70 percent of the people in Missouri dont have degrees.,true
Over the last eight years weve shown that even though weve cut taxes by $8 billion revenues continue to grow.,true
California has the largest death row in the Western Hemisphere the largest death row in the United States of America  two times the size of the next largest state Florida.,true
The Boeing 737 Max 8 the type of plane that crashed in Ethiopia continues to fly in the United States despite the FAA saying software updates are likely coming.,true
Since 2011 the gap in high school graduation rates between AfricanAmerican students and all students has been cut in half from 6.4 percent to 3.1 percent.,true
We maintain this Missouri highway system with one of the lowest levels of funding in the country.,true
Virginia House Republicans have had more AfricanAmericans on key committees than when the Democrats were in control.,true
West Virginia has the nations lowest workforce participation rate which hovers around 50 percent when the national average is about 63 percent.,true
More than a million Californians do not have clean water to bathe in or drink.,true
Todays minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.,true
I have more military experience than anybody whos arrived behind that desk since George H.W. Bush.,true
On extremerisk guns laws This idea has passed Republican legislatures in other states and has been signed by Republican governors.,true
A bill passed by GOP legislators makes it harder to prosecute people and groups that violate campaign finance laws.,true
The facts are the majority of opioids and all kinds of other things that are connected to the opioids are coming through the point of entry.,true
New York has passed the best paid family leave program in the United States of America.,true
The National Defense Authorization Act for fiscal year 2019 includes the largest pay raise in nearly 10 years.,true
Adjusting for inflation West Virginias median household income has not grown in a decade.,true
The poverty rate in West Virginia was 19.1 percent the fourthhighest in the country.,true
There is nothing that we have done on Amazon that we have not done with hundreds of other projects.,true
In 2017 West Virginias $43469 median household income was $16867 below the national average ranking 50th.,true
Says Ann Coulter said I am a settler. I am descended from settlers  not from immigrants.,true
At General Motors CEO Mary Barra took home almost 22 MILLION DOLLARS last year alone 295x your companys average employee.,true
The United States spends more on potato chips than we do on ALL energy RD.,true
Missouri had the largest amount of millennial Democrats running than any other state in the country.,true
In fact 7 out of 10 new jobs in America are created by small businesses.,true
Middleclass income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans.,true
We have lost more lives in the last two years due to opioids than all of the lives lost during the Vietnam War.,true
Says Joe Manchin refused to commit to Kavanaugh until AFTER the Senate had the votes.,true
Trump supporters are heading to the border as the migrant caravan approaches.,true
Do you know that New York State pays out way more than they ever get back,true
West Virginia added the highest percentage of new construction jobs in 2017 in the United States at 14.4. This amounted to 4300 additional jobs In fact WV was the only state with doubledigit growth,true
Household income among Hispanic Americans has just set a new record high.,true
West Virginia has the highest overdose rate per capita of any state in our nation.,true
Matt Rosendale supports plans that dont have to cover preexisting conditions.,true
On spending growth under Gov. Andrew Cuomo Despite the fact that you continue to suggest that youve been able to hold the two percent you havent.,true
My opponent is endorsed by Citizens United.,true
Thousands of folks are opening West Virginia EZPass accounts.,true
Black lung cases are at a 25year high.,true
The poverty rates for African Americans and Hispanic Americans  its been incredible theyve all reached their lowest levels in the history of our country.,true
Says Rick Scotts hospital company stole millions defrauding the militarys health care program.,true
Mark Harris has said he would abolish the Department of Education.,true
He even supports putting a female inmate in shackles during childbirth.,true
Says only one other senator from either party over the last 25 years has a worse record on bipartisanship than Ted Cruz.,true
Leah Vukmir OPPOSES Buy American legislation.,true
In West Virginia personal income tax collections were up 14 from 2017.,true
Since passage of the Tax Cuts and Jobs Act Walmart increased their starting wage to $11hr  has given about $400 million in bonuses.,true
Most of Kathy Mannings donors are from outofstate.,true
The national economy was strong in its largest expansion of private sector jobs before President Trump came into office.,true
I think I received more votes in the Democratic primary than any governor in history.,true
Close to half of the children in California are at or near poverty when you consider costofliving.,true
Says Sean Hannity told listeners of his radio show that Beto ORourke is asking for help in getting undocumented to vote.,true
Says a Josh Hawley lawsuit would take away important prescription drug coverage for seniors through Medicare and end all of the consumer protections under the ACA.,true
Says the Trump administration transferred $10 million from FEMA to ICE.,true
Says Texas high school graduation rates are at alltime highs.,true
For only the second time since 2000 there are more job openings than Americans who are unemployed.,true
This year West Virginia produced more AmeriCorps members than any other state.,true
Says hes a smalltown supervisor who has kept a balanced budget who has increased surpluses who has led us to the highest credit rating our town has ever had.,true
If you are a gun store owner and you decide to go out of business  you right now are allowed to convert your entire gun store inventory to personal use and once it is a personal use weapon you can sell it without background checks.,true
The American economy is continuing its longest monthly streak of job growth in history with 3.9 million jobs added since President Trump was elected.,true
Says Beto ORourke has a criminal record that includes DWI and burglary arrests.,true
Apple and Amazon already operate in many states that require levels of voter ID.,true
I dont take a dime of PAC money.,true
Says Leah Vukmir claimed the open records law didnt apply to her got sued lost and cost taxpayers $15000 in legal fees.,true
