Statement,Label
Latino inmigrante recin llegado  Si eres inmigrante en Estados Unidos y llevas ms de tres meses ah podras calificar para obtener cupones de comida.,barely-true
New Kansas law will authorize genital inspections of children in order for kids to play sports.,barely-true
Video shows Sen. Chris Murphy running away because Sen. Ted Cruz said just shut your mouth.,barely-true
North Carolina ranks last in the country in K12 funding.,barely-true
Vitamins arent FDA approved but Twinkies are.,barely-true
Florida man charged with a hate crime for defacing pride crosswalk.,barely-true
In the U.S. youre not allowed to own a machine gun.,barely-true
Gov. Ron DeSantis sealed all beaches in Florida.,barely-true
The money for upgrades to the Milwaukee Brewers stadium in Evers budget is a bipartisan plan.,barely-true
Half the kids in this country when they graduate cant read their diploma.,barely-true
The First Amendment doesnt allow you to willingly lie.,barely-true
Ron DeSantis wants to raise the retirement age to 70.,barely-true
Energy Secretary Jennifer Granholm met with the radical green energy group behind the gas stove ban which has ties to the Chinese Communist Party.,barely-true
The Biden administration is floating a new climate strategy Dont leave your house.,barely-true
The youth suicide rate has increased exponentially alongside trans affirmation. Trans affirmation causes the suicide rate not the other way around.,barely-true
Sen. Marco Rubio signed a 2021 letter that supports waivers that would reduce visual track inspections.,barely-true
Photo of electric charging station powered by diesel generator is emblematic of the electric vehicle movement.,barely-true
The train that derailed in Ohio was carrying over 300000 gallons of a chemical that was banned in 1974.,barely-true
We used to rank No. 1 in the world in research and development now we rank No. 9. China used to rank No. 8 now it ranks No. 2.,barely-true
In the month since Republicans took the House majority they are trying to impose a 30 tax on everything.,barely-true
The 87000 new IRS agents who were supposed to only target the rich are now coming after waitresses tips.,barely-true
Wind farm construction is a possible cause of dead whales washing ashore in New Jersey.,barely-true
I got a list of 20 jurisdictions that defunded the police to the tune of over $1 billion total.,barely-true
The United Kingdom banned COVID19 booster vaccines for people under 50.,barely-true
Joe Bidens war on American energy caused this crisis and his only response has been to drain our strategic petroleum reserve to its lowest level since 1983.,barely-true
New governmentfunded food pyramid says Lucky Charms are healthier than steak.,barely-true
Social Security has nothing to do with the deficit or the national debt.,barely-true
All gender affirming care for children is 100 experimental. There are zero long term studies on the effects the drugs and surgeries will have on them.,barely-true
California has twice the population of New York but spends $260 billion while New York spends $220 billion.,barely-true
The cost of eggs has gone up 700.,barely-true
As president Donald Trump marshaled the full power of government to stop deadly drugs opioids and fentanyl from coming into our country. As a result drug overdose deaths declined nationwide for the first time in nearly 30 years.,barely-true
Ray Epps confessed to Jan. 6 Committee he orchestrated attack on Capitol,barely-true
Joe Biden left Marines behind in Afghanistan. And now he left a Marine behind in Russia.,barely-true
Kevin Adams wants to ban abortion.,barely-true
The Virginia GOP education agenda would erase slavery from VA history.,barely-true
The 2021 infrastructure bill requires all new vehicles to have kill switches that will stop vehicle operation and alert law enforcement when drivers are impaired.,barely-true
Wisconsin elementary school students buck national trends in National Report Card release.,barely-true
A lot of the programs that were started during the pandemic are still going even though the pandemic is long over.,barely-true
Photo shows ballots not counted in California and this is only one polling location. Yet Gavin Newsom was declared governor minutes after polling stations closed.,barely-true
Raphael Warnock believes in no cash bail and letting people out of prison that are going to make us prisoners in our own home.,barely-true
Californias Proposition 1 includes a right to abortion uptobirth.,barely-true
The U.S. could easily count every vote in every state on election night until a few years ago.,barely-true
We have seen over the last 10 years ... under Republican governors a rise in the murder rate in Arizona of 20.,barely-true
We finally achieved that energy independence under the Trump administration. President Biden squandered it away.,barely-true
Cheri Beasley backs tax hikes  even on families making under $75000.,barely-true
Says Gov. Tony Evers would allow the government to use red flag laws to confiscate your firearms without due process.,barely-true
Crime is up under Governor DeSantis. Crime was down when I was your governor.,barely-true
Only Democratic cities take days to count their votes while the rest of the country manages to get it done on election night.,barely-true
Blake Masters wants to privatize Social Security.,barely-true
Catherine Cortez Masto was the deciding vote to send COVID19 stimulus checks to more than 1 million prisoners.,barely-true
El CDC est a punto de agregar la vacuna Co vid al calendario de vacunacin infantil lo que hara que la vacunacin sea obligatoria para que los nios asistan a la escuela.,barely-true
Val Demings voted with Pelosi to raise taxes over $4000 on Florida families.,barely-true
More than half of the $739 billion tax increase in the Inflation Reduction Act will go to wasteful Green New Deal programs like tree equity clean garbage trucks and studying cow farts.,barely-true
Ted Budd on four separate occasions voted against funding for police here in North Carolina to the tune of more than $32 million.,barely-true
Every single Senate Democrat voted against hiring more border agents. They voted against deporting felons. And they voted against ending catch and release.,barely-true
Mark Kelly voted to allow prison inmates to receive stimulus checks five separate times.,barely-true
The CDC is about to add the COVID vaccine to the childhood immunization schedule which would make the vax mandatory for kids to attend school.,barely-true
Mandela Barnes came out in favor of abortion up until the moment of birth.,barely-true
Electric vehicles are unaffordable because the average cost of replacing an electric vehicle battery is over $10000 while the average cost of replacing the battery of a gaspowered car is $100 to $200.,barely-true
In Texas a person can register a dead relative to vote and then cast a mail ballot in their name.,barely-true
Says Tim Michels wants to defund public education  calling it the definition of insanity to continue to fund public schools.,barely-true
As attorney general Catherine Cortez Masto opposed tougher laws on methamphetamine dealers.,barely-true
A study showed mRNA COVID19 vaccines are harmful to infants who are breastfeeding.,barely-true
Katie Hobbs voted for allowing a baby who survives an abortion  that the hospital would refuse medical care and allow the baby to die on a cold metal tray.,barely-true
Says Tony Evers is a career politician.,barely-true
$12 billion more for Ukraine on top of $100 billion while Jackson Mississippi has yet to receive any funding to fix their water infrastructure.,barely-true
Pennsylvania Senate candidate John Fettermans tattoo references heroin use and the Crips,barely-true
Lee County Florida wasnt even in the cone of Hurricane Ian 72 hours before landfall.,barely-true
Raphael Warnock called police thugs then cut their funding.,barely-true
Michigans Proposal 2 will permanently put in the Constitution that you never have to show an ID to vote ever again.,barely-true
Only 325000 American kids out of 19000000 were vaccinated against COVID19.,barely-true
Adam Laxalt took campaign cash from drug companies and used his office to block local attempts at holding one of the worst offenders accountable.,barely-true
Lifeguardfootball player Joe Biden got five draft deferments for asthma during Vietnam.,barely-true
The World Economic Forum has called for the end of wasteful private car ownership.,barely-true
Three court rulings since May 2022 have made it clear that it is unconstitutional to ban someone between the ages of 18 and 20 from being able to buy an AR.,barely-true
With Proposition 1 the number of abortion seekers from other states will soar even higher costing taxpayers millions more.,barely-true
Says Tim Michels family foundation funded an organization that tracks women when they get near abortion clinics  he wants to treat women like theyre the criminals.,barely-true
90 of state Sen. Tom Barretts donors are from special interests,barely-true
Under Kathy Hoffman student test scores plummeted. Even before COVID under the current regime over half of Arizona students were not proficient in reading or math.,barely-true
Image shows a Rebekah Jones campaign event.,barely-true
Incomes are up.,barely-true
Mark Kelly voted against the Keystone pipeline which caused higher gas prices.,barely-true
Val Demings supports abortion up until the moment of birth.,barely-true
Democrats radical green energy policies caused record gas prices. ,barely-true
Ron Johnson just came out in favor of a federal abortion ban.,barely-true
FEC charges Beto ORourkes 2018 campaign Illegal Campaign Contributions.,barely-true
With the combined salary of the 87000 new IRS Agents $81456 average annual salary you could put a police officer $55117 in every public school in the nation 97568 and still have 31007 police officers or $1709012819 left over.,barely-true
Tim Ryan called police the new Jim Crow.,barely-true
Theres an unlimited supply of water being generated deep within the Earth.,barely-true
Gov. Ron DeSantis raised taxes on the middle class by more than $1.5 billion while giving away $624 million to big corporations.,barely-true
60 of Alaska voters voted for a Republican but thanks to a convoluted process and ballot exhaustion  which disenfranchises voters  a Democrat won.,barely-true
Says Tim Michels doesnt think gay people should be out in public.,barely-true
Three churches were targeted during arson attacks over the summer because they protect unborn babies and women in need.,barely-true
In New York you need to show identification to buy whipped cream but not to vote.,barely-true
Joe Bidens student debt forgiveness plan is a bailout for rich kids.,barely-true
$1.5 billion of your taxpayer money is sitting in an account that can be used for other purposes.,barely-true
Says Democratic Senate candidate Mandela Barnes supports abolishing ICE.,barely-true
The American Rescue Plan helped create nearly 10 million new jobs.,barely-true
A new Democratic law will make the IRS workforce larger than the Pentagon FBI State Department and Customs and Border Patrol combined.,barely-true
The Inflation Reduction Act doubles the size of the IRS raises your taxes and spends billions on a green energy slush fund.,barely-true
The IRS is about to double in size with 87000 new armed agents and an additional $80 billion in order to primarily enhance IRS enforcement and operations.,barely-true
The IRS is adding 87000 new agents making the IRS larger than the Pentagon Federal Bureau of Investigation Customs and Border Protection and the State Department combined.,barely-true
Democrats are voting to add an army of 87000 IRS agents who will target middle class taxpayers and conduct at least 1 million more audits each year. ,barely-true
Governor Tony Evers gave counties the green light to defund Wisconsins police departments.,barely-true
Democrats new army of 87000 IRS agents will be coming for you  with 710000 new audits for Americans who earn less than $75k.,barely-true
They are literally chopping off the private parts of young kids.,barely-true
Tim Michels pushed for years to raise Wisconsins gas tax.,barely-true
John Fetterman wants to eliminate life sentences for murderers.,barely-true
There is absolutely no reason why Wisconsin should be facing a worker shortage to the level we are when there are 123000 more ablebodied childless adults on BadgerCare since the pandemic.,barely-true
Sen. Mark Kelly voted to legalize abortion up until the moment of birth.,barely-true
The Democrats Womens Health Protection Act of 2022 would permit abortion up until delivery.,barely-true
The legislature has long maintained that the law never allowed these illegal drop boxes.,barely-true
North Carolina GOP is reintroducing a bill that says life begins at conception and anyone who destroys that fertilized egg is guilty of firstdegree murder.,barely-true
Ron DeSantis opposes any background checks on guns even for violent criminals.,barely-true
Virginia now has the most liberal abortion laws in the world.,barely-true
38000 Texans had their license to carry denied revoked or suspended over the last five years because law enforcement deemed them too dangerous to carry a loaded gun in public. But thanks to Greg Abbotts new law they dont need a license to carry anymore.,barely-true
John Fetterman wants to release onethird of dangerous criminals back into our communities.,barely-true
The cancellation of the Keystone XL pipeline by Joe Biden killed hundreds of jobs sent gas prices way up.,barely-true
In Virginia we actually do protect samesex marriage.,barely-true
Putin humiliatingly blows up all weapons and facilities on Snake Island by retreating Russian troops.,barely-true
Abortion is available at any point of pregnancy and for any reason in Alaska Colorado New Jersey New Mexico Oregon and Vermont.,barely-true
Milwaukees hotels and restaurants are already filled during the summer. The RNC convention will simply replace those who normally visit our city.,barely-true
Charlie Crist is prolife.,barely-true
Planned Parenthood clinics are closing down all over the country because Roe v. Wade was overturned.,barely-true
Since I took office Michigan has added more than 25000 auto jobs.,barely-true
The Supreme Court ruled that border agents can enter anyones home within a 100mile radius of the border without a warrant for any reason and federal courts cannot do anything about it.,barely-true
Recent research suggests that 15 of abortions are the result of coercion.,barely-true
When you have unemployment below 4 and inflation above 4 recession always follows within two years.,barely-true
Zach Nunn took money from Adventurelands CEO then sponsored legislation to loosen amusement park safety rules. A child died. Zach Nunn put his big donor first ahead of the safety of Iowa families.,barely-true
Republican politicians are pushing a plan that could raise taxes on almost one in three Wisconsinites and sunset Social Security and Medicare in five years.,barely-true
Americans arent required to show IDs to vote.,barely-true
Baby boomers didnt have autism seizures allergies and other ailments when they were kids.,barely-true
Cheri Beasley tossed the conviction of a man seeking sex with a boy online and set free a child porn offender.,barely-true
We need to realize that people who think that well maybe if we could just implement tougher gun laws its going to solve it Chicago and LA and New York disprove that thesis.,barely-true
Increased encounters at the southwest border in April 2022 compared to April 2020 are attributable to changes in border policy.,barely-true
In the immediate wake of a fire and vandalism at the Madison headquarters of an antiabortion group Democrats had not condemned activists who are engaging in this repugnant illegal activity.,barely-true
On Gov. Tony Evers watchthe efficiency of the state crime lab has plummeted.,barely-true
The United States cant import baby formula because of the U.S.MexicoCanada Agreement.,barely-true
David Perdue voted with liberals for $10 trillion in new debt his outofcontrol federal spending is driving inflation through the roof.,barely-true
79 of Planned Parenthood clinics are in minority neighborhoods. This is not by accident. That is by its founder Margaret Sangers eugenicist design.,barely-true
Amazon will ship baby formula to U.S. addresses if you change your preferred country on its website from the U.S. to Canada.,barely-true
When unemployment goes down inflation goes up.,barely-true
We have 76 of Americans living paycheck to paycheck meaning they are one paycheck away from poverty.,barely-true
Finland joins NATO.,barely-true
Says the Biden administration is choosing to send baby formula to the border as one of its outoftouch priorities.,barely-true
The Biden administration has been recklessly releasing potentially dangerous Afghans into our communities.,barely-true
Kari Lake has been appearing at rallies with neoNazis while two federal juries have found Katie Hobbs guilty of racial discrimination.,barely-true
Mehmet Oz is proabortion.,barely-true
If you earn $100 and pay $33 income tax youre left with $67. You then buy $67 worth of fuel and in doing so pay a 48 fuel tax fuel tax  $32.16  $6.70 GST. This means that the government just got $71.86 tax from your hard earned $100.,barely-true
Pfizer tries to hide 2.4K fulltime hires handling vax injuries.,barely-true
The student debt that is out there almost 60 of it is graduate school debt.,barely-true
Former Gov. Pat McCrory appointed liberals to the North Carolina Textbook Commission which mandated textbooks pushing critical race theory.,barely-true
As Ohio treasurer Josh Mandel loaned your money to Chinese business interests and Mandel opposed a bill holding Communist China accountable when they cheated and stole American jobs.,barely-true
Fuel containing 15 ethanol will ruin a car engine.,barely-true
Its been proven that sugar triggers and causes cancer.  So the best thing to do to prevent cancer is to avoid sugar.,barely-true
Ron Johnson is trying to let insurance companies deny coverage to people with preexisting conditions like cancer depression pregnancy diabetesor even COVID.,barely-true
As your Lieutenant GovernorI cut your taxes.,barely-true
As with people vaccinated against COVID19 many people who were NOT vaccinated also experienced zero or mild symptoms.,barely-true
A secret backroom deal gave away hundreds of millions of tax dollars to a Sorosowned company.,barely-true
Senate Republicans plan would end Social Security and end Medicare.,barely-true
The economy was dead in the water when we got here. Virtually no jobs created.,barely-true
Democrats New Plan Tax billionaires to lower the deficit by $1 TRILLION and fund clean energy independence. Republicans New Plan Raise taxes on households earning less than $50000 by an ADDITIONAL $4500 after CUTTING taxes for the rich.,barely-true
An extra 2 whole months and 15 days. Thats how long it takes for white women to make the same amount men made in the same job last year. And its even worse for women of color.,barely-true
Germany imposes a 19 tax on feminine hygiene products but a 7 tax on books so one company is packaging tampons as books.,barely-true
Alopecia isnt a medical disease its an aesthetic one.,barely-true
The Space Foundation has erased the honors previously bestowed on Yuri Gagarin the first man to ever be in space. His name was stripped in light of current events.,barely-true
Pat McCrory appointed the Republican judge who sided with Democrats in the partisan Democrat lawsuitpowergrab over redistricting.,barely-true
New York state has already lost 99 of its historic freshwater wetlands.,barely-true
In 1975 thenU.S. Sen. Joe Biden opposed efforts by President Gerald Ford to aid South Vietnam and evacuate refugees.,barely-true
David McCormick fired Pennsylvanians and bragged about shipping their jobs to Asia.,barely-true
Gas prices are high due to the Democrats war on fossil fuels.,barely-true
Judge Jackson doesnt think perverts should have to register as sex offenders. She says it stigmatizes THEM.,barely-true
Says Gov. Tony Evers gave $2.4 million in COVID relief money to Planned Parenthood affiliates throughout Wisconsin to bail them out and fund abortions.,barely-true
Judge Ketanji Brown Jackson gave child porn offenders sentences below the guidelines and below what the prosecutors were requesting showing she is soft on child pornography offenders.,barely-true
Mo Brooks voted to cut off funding to destroy ISIS terrorists in the middle of the fight.,barely-true
At the start of the COVID19 pandemic Judge Ketanji Brown Jackson advocated that each and every criminal defendant in D.C. Corrections custody should be released.,barely-true
Says Ron Johnson is supporting the Republican plan that phases out Social Security and Medicare.,barely-true
As soon as Biden took office he eliminated all subsidies for fossil fuels.,barely-true
Joe Biden has been secretly flying illegal immigrants into communities across the country in the middle of the night.,barely-true
While Ukrainians bled and died Congressman Budd excused their killer.,barely-true
Donald Trumps appeasement of Putin wasnt just a personal act of treason its the Republican Partys official position.,barely-true
There is no evidence Bidens spending produced one job. Nonpartisan projections for job growth in 2021 not including that American Rescue Plan showed higher job growth than Biden produced.,barely-true
As the world rallies around Ukraine Mike Lee was one of only two senators to oppose sanctions on Putin. Then he flew to the Kremlin and discussed dropping sanctions. Lee even opposed arming Ukrainians fighting for their lives.,barely-true
In my first year in office Aurora homicides went down by 40.,barely-true
Federal border officials are allowing undocumented immigrants who are known criminals who possess an arrest warrant to fly on U.S. aircraft which threatens our homeland security.,barely-true
The IRS is taking money away from people who received unemployment benefits.,barely-true
NEW Biden Admin. instructs Americans to social distance and wear masks in the event of a Nuclear Fallout.,barely-true
We have doubled our oil imports from Russia in the last year.,barely-true
The United States buys 206000 barrels of oil a day from Russia but shut down domestic oil production a year ago.,barely-true
NATO under direction from the United States is violating previous agreements and expanding eastward.,barely-true
January 2022 fentanyl seizures show illicit drugs are flowing into the country at an alarming rate because of Bidens open border.,barely-true
Under Greg Abbotts leadership Texas is putting taxpayer dollars into Chinese companies.,barely-true
Only 16 Of Canadians Would SUPPORT Trudeau After Trucker Protest,barely-true
There is absolutely no observed or clinical data that indicates any benefit whatsoever to masking K12 students in schools.,barely-true
Says the Biden administrations Unaccompanied Alien Children process has no vetting no transparency.,barely-true
The CEO of Moderna deleted his Twitter and dumped $400 million of Moderna stock. Big Pharma seems to know some bad news is coming.,barely-true
Map shows states where all of the children are back to living maskfree normal lives.,barely-true
Nevada ranks 50th in election integrity ratings.,barely-true
New Jersey and Maryland produce more solar power than Florida the Sunshine State,barely-true
The use of ballot drop boxes and ballot harvesting is illegal.,barely-true
Requesting a chargeback is a better way to get back at GoFundMe.,barely-true
The Biden administration is spending $30 million on crack pipes.,barely-true
Biden and most Democrats want to cap insulin prices at $35 per month. All 50 Republicans in the Senate are opposed to it.,barely-true
President Trump sanctioned Russia. President Biden gave them a pipeline.,barely-true
Embalmers finding strange clots in jabbed people,barely-true
Clips of Dr. Anthony Fauci show he flipflopped on guidance for wearing masks whether kids should be in school and whether people should change how they interact.,barely-true
Ron DeSantis let millions of COVID19 tests expire.,barely-true
The Dems demand a photo ID to get a cheeseburger.,barely-true
Thanks to the American Rescue Plans changes to the Affordable Care Act four out of five consumers are finding quality coverage for under $10 a month.,barely-true
In the U.S. myocarditis cases among ages 12 to 20 numbered four in 2019 four in 2020 and 2236 in 2021.,barely-true
Without a shred of clinical data to support its decision the Biden Administration has revoked the emergency use authorization for lifesaving monoclonal antibody treatments.,barely-true
Biden wont allow Deltavariant COVID patients to get proven and effective monoclonal treatments even though there are 50000100000 Americans infected by Delta EVERY DAY.,barely-true
BIDEN Im not gonna take any questions because I think its inappropriate.,barely-true
When asked if she supports the Build Back Better bill Abby Finkenauer said that she didnt know what was in it.,barely-true
The CDC admits that natural immunity from prior infections is superior to vaccinated immunity alone.,barely-true
Every 37 seconds someone is arrested for possession of marijuana.,barely-true
The Loudoun County School Board spent about $300000 last year  to bring CRT in some form or fashion to the school system.,barely-true
Moderna COVID vaccine is no longer recommended due to heart inflammation.,barely-true
Says the NC appeals court acknowledged the states election maps are skewed but didnt block them because they are partisan hacks.,barely-true
People are 7 poorer now because of Biden inflation.,barely-true
This countrys working people actually got a raise.,barely-true
A Black Lives Matter administrator was arrested in a 1983 bombing at the U.S. Capitol.,barely-true
Mask mandates on children lead to learning loss that harms early childhood development.,barely-true
NASA hired 24 theologians to study human reaction to aliens.,barely-true
Says Pfizer CEO Albert Bourla said Two doses of the vaccine offers very limited protection if any.,barely-true
Japan drops all vaxxine mandates places myocarditis warning on label.,barely-true
Senior citizens qualify for a Medicare flex card that pays for groceries dental costs and prescriptions.,barely-true
Washingtons State Board of Health will discuss mandatory COVID19 quarantines and vaccine requirements for schoolchildren at a Jan. 12 meeting.,barely-true
New Zealand okays euthanasia for COVID patients.,barely-true
Democrats are trying to ban voter ID.,barely-true
It feels amazing that unvaccinated people are 4.5 times LESS LIKELY to catch omicron than people who are fully vaccinated and boosted.,barely-true
Actions by Joe Biden left 10000 to 15000 American citizens abandoned to terrorists in Afghanistan.,barely-true
By declining the vax I am 100 safe from adverse reactions and 99.8 safe from COVID.,barely-true
Audio clips from ad show Pat McCrory supported Black Lives Matter protesters while condemning Trump supporters,barely-true
People vaccinated for COVID19 do not spread the disease to anyone else.,barely-true
The expanded child tax credit in the Build Back Better Act has no means testing so people making $200000 and $400000 would get the same as someone making $70000.,barely-true
Canada joins the no jab no food trend,barely-true
An organ recovery medical team pays tribute to a young female organ donor in this photo.,barely-true
On the first day of the Ghislaine Maxwell trial the CEO of Twitter resigned the CEO of Walmart resigned the CEO of CNBC resigned,barely-true
Dont be fooled by the next Variant There are actually 1000s of them. They just will pick the next one to keep the fear going.,barely-true
If you were in the military before 2002 you get an additional $1200 a year $100 per month in Social Security. But you have to ask for it and almost no one knows about it.,barely-true
Malcolm Xs daughter found dead in NYC days after she exposed NYPD and FBI were behind Malcolm X assassination,barely-true
Vaccinated people under 60 in England are dying at twice the rate of unvaccinated people the same age. ... I dont know how to explain this other than vaccinecaused mortality.,barely-true
This one here has subsidies for people making as much as $800000 to be able to buy a Tesla.,barely-true
The Build Back Better bill provides parole amnesty for millions of criminal illegal aliens.,barely-true
The FBI targeted a woman and searched her home because she protested local school board elections.,barely-true
An increase in Medicare Part B premiums means Americas seniors are paying the price for Bidens inflation crisis.,barely-true
Wisconsin is almost equally divided on partisan lines and therefore new Legislative maps could be drawn to represent that 5050 split.,barely-true
The media televised the trial of Kyle Rittenhouse because he is a white supremacist shooter while limiting coverage of accused sex trafficker Ghislaine Maxwells trial to some cartoon drawing.What are they hiding,barely-true
The FBI is using its counterterrorism division to investigate and add threat tags to parents who are protesting school boards.,barely-true
Bidens banking nominee demands all private bank accounts be eliminated,barely-true
We need filibuster reform and Ive always been very clear about that.,barely-true
Says Raz Simone conquered part of Seattle handed out guns to form a paramilitary force that murdered three people robbed the locals and walked away without being questioned.,barely-true
In 2015 when Terry McAuliffe was governor the Virginia Department of Education promoted incorporating critical race theory lens in education...They were trying to indoctrinate kids.,barely-true
Arizona Department of Education gives green light on face mask and vaccine mandates as well as implementing Critical Race Theory.,barely-true
More fraud in New Jerseys election uncovered  voting machines would not allow citizens to vote for Republican governor candidate.,barely-true
MerriamWebster recently changed its definition of the word vaccine and removed the immunity portion.,barely-true
Says N.C. Attorney General Josh Stein has gone after Jan. 6 protesters but he has said nothing about violent summer protests in North Carolina and was derelict in his duty.,barely-true
A video shows your packages were rerouted and have arrived in the port of Miami as a result of Gov. Ron DeSantis.,barely-true
Social media posts suggest a CDC graph shows the COVID19 vaccine is harmful to children and that Californias school vaccine mandate is dangerous.,barely-true
States run elections not the federal government.,barely-true
Greenlands ice sheet isnt shrinking any more rapidly today than it was 80 years ago.,barely-true
Wages have gone up higher faster than inflation.,barely-true
Violent crime rate dropped like a rock following West Virginias adoption of permitless carry.,barely-true
Fairfax County is not requiring the last four digits of Social Security Numbers on absentee ballots in this election.,barely-true
Virginia voters are being turned away from polling locations because they were told they already requested absentee ballots when they havent.,barely-true
The seasonal cold and flu is actually more dangerous for kids than the Coronavirus and there is very low transmissibility from children to their families and communities.,barely-true
COP26 luxury EVs to be recharged using diesel generators,barely-true
The newly drawn congressional district map in Arkansas keeps communities together.,barely-true
The WalkerKleefisch administration slashed $800 million from public schools.,barely-true
The five mostendangered hospitals in the country are all in North Carolina.,barely-true
Tennessee new law passed 48 hours ago now makes it illegal to teach Black history in the grades K12.,barely-true
Californias shipping backlog is in part caused by a California Truck Ban which says all trucks must be 2011 or newer and a law called AB 5 which prohibits Owner Operators.,barely-true
Says Dr. Anthony Fauci said he will not take a PCR COVID test.,barely-true
Over 2 million injuries from COVID19 vaccines have been reported to the World Health Organization.,barely-true
The media is pretty quiet about Floridas decline in COVID cases. No mask mandates or vaccine mandates.,barely-true
U.S. acres burned each year are much fewer now  even in our worst years  than was the case in the early 20th century.,barely-true
Says Joe Bidens IRS reform proposals would require banks and credit unions to hand over private information about routine transactions to the IRS.,barely-true
The Biden administration is attempting to empower the IRS to monitor every single withdrawal deposit and transaction you make from your personal banking accounts PayPal Venmo etc.,barely-true
Its been confirmed that the Pfizer COVID19 vaccine isnt guaranteed after six months.,barely-true
Ted Budds family used AgriBioTech money to help give donations to these Washington special interest groups that are running negative ads against me in the Senate race.,barely-true
There are now 56 cargo freighters anchored off the coast of California from Oakland to Long Beach in what can only be considered a manufactured supplychain halt.,barely-true
Says Sens. Joe Manchin and Kyrsten Sinema are Republicans  Just look at the way they vote.,barely-true
The government pays out $2125month in refugee benefits to refugees resettled in the United States while Social Security recipients who have paid into the system their whole lives receive $1400month on average.,barely-true
The audit of the 2020 presidential election in Maricopa County Ariz. cost the taxpayers $6 million.,barely-true
There are 500000 missing kids a year.,barely-true
Democrats want to tax your retirement funds to pay for their new trillion dollar power grab.,barely-true
The Democrats want you American taxpayers to shell out $3 billion for nonracist trees.,barely-true
A funeral home used a truck to advertise the message Dont get vaccinated.,barely-true
Children and teen suicide attempts skyrocketed 250 in 2020 according to one study done by a hospital.,barely-true
Verizon promotes defunding the police and the idea that America is fundamentally racist.,barely-true
Democrats are responsible for the massive spending and debt growth they alone need to take responsibility for raising the debt limit.,barely-true
Under Mayor Byron Brown weve been defunding community centers our pools were closed this summer weve been defunding senior and youth services.,barely-true
Haitian migrants took an implausible route to TexasMexico border area.,barely-true
No other country on the planet witnesses the number of gun deaths thatwe do here in the United States and its not even close.,barely-true
Bidens Treasury Department declares IRS will monitor all accounts over $600.,barely-true
Stunning report nearly 15 million mailin ballots were not counted in the 2020 election.,barely-true
Japan says goodbye Moderna hello ivermectin.,barely-true
Says Nancy Pelosi on Aug. 31 blocked members of Congress from reading aloud on the House floor the names of the 13 U.S. service members killed in Afghanistan.,barely-true
The U.S. left the Taliban an arsenal in Afghanistan including 358530 assault rifles and 22174 Humvees.,barely-true
Says the 1995 Chicago heat wave was the largest singleday nonwar fatality in the United States prior to 911 and we are now expecting temperatures that hot in Chicago every summer.,barely-true
Glenn Youngkin called COVID relief unnecessary.,barely-true
The COVID19 vaccines were released to the public after only two months of testing in healthy humans.,barely-true
The contagiousness of the coronavirus delta variant is valued between 5 and 9 and if the value is closer to 10 within six weeks the whole country will test positive for delta regardless of vaccination.,barely-true
California voters to be able to download ballots at home for recall election sparking security concerns.,barely-true
