Statement,Label
Kids are resistant to COVID as opposed to older people,halftrue
A Phoenix TV station aired the election results more than a week early,halftrue
Adam Laxalt is antiDACA and fought against the protections for DACA recipients when he was attorney general,halftrue
New York state is outpacing the rest of the country because shootings in New York are down 10 and across the country the drop is only 2,halftrue
Boston University CREATES a new COVID strain that has an 80 kill rate,halftrue
A dog endured unimaginable pain and suffering during heart research experiments just one of 300 killed in Dr Mehmet Ozs lab,halftrue
Abraham Hamadeh misled about his legal experience,halftrue
Over the past 5 years natural gas costs have gone up over 200 in the United States,halftrue
Abigail Spanberger supported nearly $1 billion in stimulus checks for prisoners including domestic terrorists,halftrue
The Biden administration has created more than double the number of jobs per month on average than any other administration going back to George HW Bush,halftrue
Tim Ryan when he ran for president two years ago  supported banning fracking both on public lands and generally speaking,halftrue
US Sen Marco Rubio has denied climate change,halftrue
Adam Laxalt would let Nevada and other states ban abortion with zero exceptions,halftrue
Says Mandela Barnes supported a 20 increase in the gas tax,halftrue
Val Demings voted to allow transgender youth sports and teaching radical gender identity without parental consent,halftrue
Iowans are paying $5000 extra for everyday goods under Biden and Axnes inflation,halftrue
In 2016 Democrats suggested that the election was stolen,halftrue
Ted Budd helped write legislation to outlaw abortion nationwide with no exceptions for rape or incest  a law that could even put doctors in jail,halftrue
Tim Ryan said I do love Nancy Pelosi and votes with Joe Biden and Pelosi 100,halftrue
Marthas Vineyard declared itself as a sanctuary city until the buses arrived,halftrue
Jen Kiggans campaign confirmed today that she would support a national abortion ban,halftrue
Mandela Barneswants to release 50 of the prison population when 68 is classified as violent offenders,halftrue
This year its going to be over $15 trillion that weve reduced the debt,halftrue
I had zero emails that were classified,halftrue
The child tax credit passed under President Joe Biden has helped 97 of the families with children who are living in poverty,halftrue
Joe Biden and Raphael Warnock are spending $15 billion on urban forestry and raising taxes on those making under $200k to pay for it,halftrue
Sixtyfour members of Congress  Republicans and Democrats  have broken a law to stop insider stock trading yet Washington refuses to do anything about it,halftrue
The Earth just started spinning faster than ever before and scientists are gravely concerned,halftrue
Harvard is sitting on top of a $54 billion hedge fund they call an endowment that they pay zero taxes on Yale has $31 Billion Stanford $29 Billion Princeton $26 Billion,halftrue
The nonpartisan Congressional Budget Office says with the supersized staff the IRS audit rate would rise for ALL taxpayers regardless of income and would even result in audits of innocent Americans who have paid their taxes and dont owe the IRS anything,halftrue
Sarasota Florida teachers told they cannot purchase books accept donated reading materials order from Scholastic or hold book fairs,halftrue
Adjusted for inflation over the last 25 years teachers have made a $29 increase in their salary,halftrue
We are number one in the country as far as our spending COVID19 relief money on businesses as it relates to the percentage of federal funds that we receive,halftrue
Adam Laxalt fought an investigation into the oil industry then they funded his campaign,halftrue
About a federal hospital price transparency requirement Nobodys enforcing that law,halftrue
A Democratic bill negotiated between Sens Joe Manchin and Chuck Schumer would increase taxes on millions of Americans across every income bracket,halftrue
Karrin Taylor Robson gave illegals tuition discounts and made us pay for it,halftrue
Weve cut the deficit by a record $15 trillion this year,halftrue
Raphael Warnock and Catherine Cortez Masto voted to allow hundreds of millions of dollars of COVID relief funds to be squandered on leisure projects,halftrue
Thanks to failed Dem policies beer is 91 more expensive,halftrue
Mehmet Oz wants to make abortion a crime in Pennsylvania,halftrue
The RNC is a $200 million economic infusion into our communities,halftrue
JD Vance wants to defund law enforcement,halftrue
Says US Sen Ron Johnson his prospective opponent has received $12 million from the gun lobby,halftrue
The majority of citizens in the country will have no change at all because  most of the population resides in states that have already protected abortion rights,halftrue
Adam Laxalt supports eliminating Nevadas protections for legal abortions,halftrue
In every other major industrial country in the world  inflation is higher,halftrue
$3 million per day in your tax dollars are being spent to guard unused border wall materials,halftrue
Blake Masters unironically quoted a Nazi called World War II an unjust war called the Unabomber one of his intellectual influencers and shared an article attacking Israel as the North Korea of the Middle East,halftrue
Nearly 60 of all student loan debt is held by the rich and uppermiddle class so forgiveness would give the wealthy a financial windfall but not really help lowincome people,halftrue
US Orders MILLIONS Of Smallpox Vaccines Amid Global Monkeypox Outbreak,halftrue
With the $53 billion spent in Ukraine aid the US could pay five SWAT members $80000 each and have them at EVERY school front door,halftrue
In 2013 under a Democratic Senate a majority of the Senate voted in favor of gunrelated legislation sponsored by Republican Sens Chuck Grassley and Ted Cruz but the Democrats filibustered it,halftrue
Zack Nunn saved over 2000 Americans abandoned in Afghanistan by leading private rescue missions,halftrue
Lee Zeldin voted for Cuomos Billion Dollar Tax hike and every Cuomo budget,halftrue
Studies show plastics can help combat climate change,halftrue
Cheri Beasley vacated a mans death sentence and threw out the indictment in a child assault case,halftrue
JD Vance profits off Russia propaganda,halftrue
Indiana woman charged for mail in voter fraud delivered 400 ballots with Democrat box prechecked,halftrue
Due to the baby formula shortage Tricare will now pay to have it shipped directly to you,halftrue
Kathy Barnette pretends shes America First but repeatedly attacked President Trump,halftrue
Title 42 has fueled the border crisis In 2019 7 percent of illegal border crossings were repeated crossings Today the rate is 27 percent,halftrue
It costs more to live in many Florida cities than New York City,halftrue
Were one of the seven nations in the world that allow abortion on demand at 20 weeks,halftrue
My Treasury Department is planning to pay down the national debt this quarter which never happened under my predecessor,halftrue
Says Gov Tony Evers wanted to increase your taxes by $1 billion just for heating your homes Instead Republicans cut your taxes by more than $2 billion,halftrue
Ron Johnson pushed through a special tax loophole that benefited his own familys business  Then he cashed out of the company for $5 million  he has doubled his wealth since taking office,halftrue
Most Americans favor keeping Title 42 in place,halftrue
For four years I was a full professor at the University of Pennsylvania,halftrue
JD Vance called for higher taxes,halftrue
Joe Bidens spending has sent prices skyrocketing,halftrue
Theyre going to be giving these people who come across the border giving them smartphones,halftrue
Cities in notoriously tough on crime states like Texas and Florida saw a more significant increase in violent crime than cities in NYS,halftrue
Joe Biden is giving smartphones away to illegal border crossers,halftrue
Mike Lee advised Trumps legal challenges to overturn our election and was one of only two senators who was in on the scheme,halftrue
The price of insulin has been jacked up by Big Drug Corporations,halftrue
Gov Kathy Hochuls record includes firing 34000 health care workers,halftrue
In cutting greenhouse gas emissions the United States is the leader in the world by far,halftrue
Says Gov Tony Evers tried to make us pay even more at the pump by hiking the gas tax,halftrue
Gas prices have been going up since the presidents first day in office starting with his move to shut down the Keystone XL pipeline,halftrue
JUST IN The Vatican has invited Chelsea Clinton Dr Fauci New Age figure Deepak Chopra and the CEOs of Moderna and Pfizer to speak at a May conference focusing on health and the soul,halftrue
Amy Coney Barrett overturned a $67M verdict after a prison guard repeatedly raped a 19yearold inmate who was 8 months pregnant,halftrue
The United Nations sent out an email instructing staff not to use the words invasion or war when referring to Ukraine,halftrue
Judge Ketanji Brown Jackson called former President George W Bush and former Defense Secretary Donald Rumsfeld as war criminals in a legal filing,halftrue
Photo shows a Home Depot worksheet on privilege used to train its employees,halftrue
Gov Tony Evers brought Republicans and Democrats together to cut income taxes for the middle class,halftrue
Wladimir Klitschko has auctioned off his 1996 Atlanta Olympic Games gold medal to raise money for the children of Ukraine,halftrue
The Manhattan DA is actually proposing to downgrade armed robbery to a misdemeanor and to stop prosecuting resisting arrest,halftrue
California has instituted a bacon ban,halftrue
Says President Joe Biden is trying to send taxpayer dollars to manufacturers overseas that do not abide by the same carbon emission standards we do at home,halftrue
More white legacy students get admitted to top universities than Black  Latinx students admitted through affirmative action,halftrue
Joe Bidens sanctions on Russia are riddled with loopholes and dont even start for 30 days They have carve outs for the energy and financial sectors,halftrue
There are now zero students staff or anyone related to the school system in Union County hospitalized with COVID19 despite harsh criticism of school COVID policy,halftrue
Our economy created over 65 million new jobs just last year more jobs in one year than ever before in the history of the United States of America,halftrue
The Keystone XL pipeline would have produced 830000 barrels of oil per day more than enough to offset what we import from Russia,halftrue
Photos show Ukrainian Christians pray outdoors in the snow for their country in this phase of war danger,halftrue
Virginia is one of only a handful of states that actually taxes our veterans retirement,halftrue
Says he led the fight to add 200 new police officers to make the City of Milwaukee safer,halftrue
48Hour waiting periods limit crimes of passion and keep our communities safe,halftrue
Republican state Sens Paul Newton and Warren Daniel refused to even give testimony in North Carolinas latest redistricting case,halftrue
A molecule found in a Himalayan fungus kills cancer cells with 40 times potency,halftrue
One in 13 Black Americans are deprived of the right to vote,halftrue
Greg Casar passed paid sick leave,halftrue
Eric Schmitt sponsored a bill to spend $480 million of your tax dollars on cargo hub for airlines owned by Chinas Communist Party and voted to let China buy up Missouri farmland,halftrue
Binding masks to your face with gauze and wrapping pantyhose around your face and mask are now suggestions to make your mask more effective,halftrue
In 2021 65 people in Milwaukee have lost their lives due to reckless driving accidents and more than 9000 cars have been stolen double the amount in 2020,halftrue
In Texas because of the laws they passed a 95yearold World War II veteran is being denied the right to vote by mail because he cant produce a registration number he got back in the 1950s,halftrue
Joe Bidens $4 trillion Build Back Better bill is the largest expansion of welfare programs in 60 years,halftrue
Joe Biden holds the alltime record for the most money received from Pharma while in Congress $8550422,halftrue
From 1917 to 1994 half of the bills that were successfully filibustered in the Senate were civil rights legislation,halftrue
Virginias education standards for math and reading are now the lowest in the nation,halftrue
India has nearly 14 billion citizens Nearly 800 million of them live in extreme poverty  less than $190 per day Yet EVERY singly sic Indian citizen is required to have a valid form of ID to vote in national elections,halftrue
Fully vaccinated Australians in hospital for COVID19 surpass unvaccinated,halftrue
In the 2020 election President Trump voted from behind the desk in the White House in Florida,halftrue
When I became mayor of the City of Richmond in 2004 the crime rate was at its highest When I left in 2008 it was at its lowest,halftrue
Corporate profit margins are at their highest point in 70 years  Theyre overcharging us for gas medicine and groceries and pocketing the difference,halftrue
Most Americans on minimum wage earn less than a Dickensian allegory for destitution,halftrue
The push for highspeed internet for rural areas from the start was a Democratic thing,halftrue
More people aged 1845 died of Fentanyl overdoses in 2020 than covid car accidents cancer  suicide combined,halftrue
Chuck Grassley was voting to slash Medicare when voting against the debt ceiling bill,halftrue
Says Joe Biden shut down travel from 8 countries in response to the Omicron variant but he refuses to require a COVID19 test for illegal immigrants crossing our Southern border,halftrue
The United States had 589 coalfired plants 10 years ago and were down to 504  We are the only nation that has reduced our reliance on coal energy,halftrue
The Build Back Better Act includes $345 billion in cuts for charity care funding to hospitals,halftrue
An independent analysis shows that payments for cancer care will be slashed by close to 45 causing cancer clinics to close and massively raising your healthcare costs,halftrue
A chart shows China and India are leading in per capita carbon dioxide emissions,halftrue
39 out of 42 countries in Europe have more restrictive abortion laws than Mississippi,halftrue
US households are on track to spend $19 billion more on energy by 2030,halftrue
Spike protein goes to nucleus and impairs DNA repair,halftrue
Ashley Hinsons and Mariannette MillerMeeks no votes on the infrastructure bill are denying rural Iowa broadband internet,halftrue
Timothy Simpkins a Black teen shooter got 1 day in jail and $75000 bail while Kyle Rittenhouse a white teen got 2 months in jail and $2 million bail I think its pretty evident  that white privilege is a myth,halftrue
Over a million people apprehended at the border this year meaning probably another 2 or 3 million have come in illegally,halftrue
Says President Joe Biden is in talks to pay illegal immigrants $450000,halftrue
The Biden administration inherited gains of 50000 jobs a month Were now finally back to 500000 jobs a month We inherited a country where 4000 people a day were dying from Covid Thats now down 75,halftrue
Atheists are prohibited from holding office in 8 states,halftrue
Photos show Manila Bay before and during Rodrigo Dutertes administration,halftrue
The nation reported adding 194000 jobs in September and Florida accounted for 84500,halftrue
Gas prices were WAY higher in 2008 under REPUBLICAN president George W Bush,halftrue
Weve created more jobs in the first eight months of my administration than any president in American history  total number of jobs created,halftrue
Virginia has the lowest standards for math and reading of all 50 states,halftrue
COVID19 surges among most vaxxed communities says Harvard study,halftrue
People who are vaccinated for the coronavirus cannot spread it to you,halftrue
Roe was the end of women dying from abortions,halftrue
Paris police beat a woman for shopping at a mall with no vaccine passport,halftrue
Raising the debt limit is usually a bipartisan undertaking,halftrue
We became a net exporter of natural gas in 2017 and until recently our exports have exceeded our imports,halftrue
The pharmaceutical industry has 1400 lobbyists on Capitol Hill right now trying to stop Medicare drug price negotiation,halftrue
Says the US National Archives put a harmful content warning on our nations Founding documents,halftrue
The NAACP wants the Confederate Memorial Carving sandblasted off Stone Mountain,halftrue
Says Joe Biden said If Haiti just quietly sunk into the Caribbean or rose up 300 feet it wouldnt matter a whole lot in terms of our interests,halftrue
As a result of the massive decline in natural gas prices were saving 11000 lives per year in the US,halftrue
Time and again Glenn Youngkin has made it clear He would ban abortion as governor,halftrue
West Virginia University just came out with a study that showed that there will be almost 20000 jobs created in clean energy in West Virginia if President Joe Bidens agenda is passed,halftrue
President Biden has created more jobs in his first 7 months than any POTUS in history,halftrue
The United States spent 2 trillion dollars to train and equip the Afghan military over the past 20 years They fell in a week,halftrue
Says US left 33 Black Hawks to the Taliban which has more than 85 of all countries,halftrue
Says a new Apple update will scan US iPhones for images,halftrue
It is a result of the $300 per month that working parents are now receiving for their young children that we have reduced childhood poverty in the United States by 50,halftrue
Polling center tells some Republicans they already voted in the California recall election,halftrue
California is moving folks out of encampments into safe housing and getting them the mental health services they need,halftrue
The frequency of hurricanes making landfall in the continental US has declined slightly since 1900There arent more powerful hurricanes either,halftrue
Texas ranks 50th in baby wellness checks ranks 50th in clinical care for infants ranks 50th in uninsured women ranks 43rd in maternal mortality ranks 44th in school funding per child and ranks 46th in child hunger,halftrue
Near Morgantown WV a Moderna shipment truck crashed hazmat dispatched airspace shut down and now apparently Emergency Response is claiming the Department of Defense took it over,halftrue
New Israeli study finds fully vaccinated people are at greater risk of hospitalization and 13 times more likely to catch COVID19 than those who have recovered and have natural immunity,halftrue
There has been no question of our credibility from our allies around the world regarding how the US is withdrawing from Afghanistan,halftrue
Washington public school forces unvaccinated teens to wear ankle monitors as a condition of playing team sports,halftrue
Twitter has suspended the account of Afghanistans elected President and have allowed the Taliban to keep their accounts,halftrue
The US is now importing 800000 barrels of oil from Russia but that could have been prevented if the Keystone XL pipeline hadnt been cancelled,halftrue
We had already issued several thousand Special Immigrant Visas  to the Afghan translators when I came into office,halftrue
Solar panel farms cause hundreds and thousands of birds to hit that magnified sun explode in flame  This is going to bring the nation down,halftrue
Donald Trump in 2020 said he trusted the Taliban and then set in motion an even earlier exit from Afghanistan,halftrue
Mayo Clinic study shows Pfizer vaccine dropped to 42 effective,halftrue
Its not unusual for hospitals to sit at max or near max capacity on any given day,halftrue
We are not having replacement birth rates We have had more people leaving the state than coming in over the last 30 years,halftrue
I will need to show proof to do anything indoors in New York City but not when I vote,halftrue
Sweden had few COVID deaths in July despite low vaccination rates relaxed lockdown rules and low mask compliance,halftrue
Says he worked to pass the 2018 farm bill that helped farmers invested in rural broadband and added work requirements for ablebodied adults Budd voted NO,halftrue
Lumber prices can be tied to the Trump administrations actions,halftrue
Youre not going to get COVID if you have these vaccinations,halftrue
Over 75 of North Carolina supports medical marijuana,halftrue
We have now created over 3 million jobs since I took office more jobs than have ever been created in the first five months of any presidency in modern history,halftrue
Wisconsin is 49th in public health spending,halftrue
Four pharmaceutical companies have questionable track records that suggest their COVID19 vaccines arent safe,halftrue
Three white former police officers were sentenced to less prison time  combined  for killing three Black people than a Black man was for selling marijuana,halftrue
President Trumps net gain while in office $0 Nancy Pelosis net gain while in office $191 million,halftrue
40 of jobs in this country pay less than the average unemployment check of $750week,halftrue
The national debt is now bigger than our economy That hasnt happened since World War Two  and were in peacetime Joe Biden is digging a hole America can never fill,halftrue
Were not even remotely close to a point to say that were at rising inflation,halftrue
Japan has banned all Black Lives Matter apparel from the Olympics No one can kneel or raise fists during the anthems either,halftrue
It was the left that finally made Juneteenth a national holiday,halftrue
That meth  its almost all coming across the southern border and its been accelerating for the last six months,halftrue
During the pandemic Ive been in DC voting regularly,halftrue
Says Austinshould be putting more police on the streets Why are we going the other wayAustinleaders are sayingOh lets reimagine policeby getting rid of them What do you have You have a doubling of murder in Austin Texas,halftrue
Says North Carolina moved from among the worst business rankings in the country to the top 10,halftrue
Right to Work states have faster private sector employment growth,halftrue
The filibuster if it does not get reformed still means that maybe 30 of the population potentially controls the majority of Senate seats,halftrue
Lumber gas wheat coal and corn cost more in April 2021 in Joe Bidens America than they did a year earlier,halftrue
A Republican bill in Michigan would make it a crime for election officials  to share information about how to vote by mail and where to find a ballot drop box,halftrue
A video shows Dems caught not wearing masks at the White House,halftrue
Since 2010 student debt has increased by 102 and real wages have fallen by over 8,halftrue
Says 75 of thirdgraders in this years class are not reading at a third grade level and for those who dont catch up theres an 80 chance that you will not graduate,halftrue
The research showed  that confidence overall in the vaccines increased after the pause to review the safety of Johnson  Johnsons coronavirus vaccine,halftrue
After California taxes Trey Lances $341M rookie deal becomes just $16M,halftrue
Montana is canceling unemployment because of a workforce shortage,halftrue
Theres no strings attached to that money that wed be getting as an incentive to expand Medicaid,halftrue
116 million people watched Bidens first presidential address to Congress while far larger audiences watched Donald Trumps speeches,halftrue
Corporate income has increased as a share of gross domestic product,halftrue
Only 6 of the $21 trillion infrastructure bill contains funding for roads  bridges,halftrue
A new state agreement with Foxconn will save Wisconsin taxpayers $277 billion,halftrue
One of Joe Bidens first acts in office was sending an immigration bill to Congress to grant mass amnesty to illegal immigrants,halftrue
Says his administrations efforts have led to more school reopenings,halftrue
Children ages 5 to 9 are not affected by the coronavirus,halftrue
We have 23 of all the lead pipe leads in America in the Chicagoland area,halftrue
Kids in cages in border facilities are at 700 capacity,halftrue
In fact the data coming in from some states that have legalized marijuana is that they actually see a decrease in use over time particularly among young people,halftrue
Kids at the border 2600 highest number Trump 12000 currently under Biden,halftrue
Colorado requires photo ID to vote in person requires signature verification for mailin ballots which Georgia got rid of and prevents campaign workers from giving food water to voters within 100 feet if theyre wearing campaign apparel,halftrue
Over the past decade drug prices have risen at three times the rate of inflation,halftrue
The proposal by President Joe Biden would put the US No 2 in the world for the highest corporate tax rate,halftrue
HR 1 mandates practices nationwide that include ballot harvesting universal mailin voting and sameday registration,halftrue
Two out of our last three governors in Virginia were investigated by the FBI One went to jail and one is running for office again in this election,halftrue
It took the Legislature nearly 300 days to act on a COVID19 bill during this pandemic,halftrue
Says Deborah Birx traveled a great distance to see her family for Thanksgiving only to have them call the police and turn her in She then  resigned,halftrue
Minority farmers get big bonus white ones get none because of Democrats,halftrue
Judge Jeff Davis spent years defending a convicted cop killer and tried to get him off the hook,halftrue
Nike and Lil Nas X are launching demonic shoes containing human blood,halftrue
We began seeing the increase in unaccompanied minors going back to last April 2020 This is not something that happened as a result of Joe Biden becoming president,halftrue
The Democratic clean energy plan is proChina because 90 of the solar panels 80 of the wind machines 90 of the rare earth minerals  are in Asia or in China,halftrue
Sorry Dr Fauci and other fearmongers new study shows vaccines and naturally acquired immunity DO effectively neutralize COVID variants,halftrue
In 2004 George W Bush lifted the ban on those AR15 type rifles and since then the number of massacres has increased 183 During the ban there were 12 incidents Since he lifted the ban there were 34 incidents,halftrue
Illegal border crossings are up 173 from 1 year ago and 28 since January when President Biden stopped the wall  deportations and started catch  release,halftrue
The border surge is challenging because the immigration system that had been in place for decades was dismantled in its entirety by the Trump administration,halftrue
Last week the Colorado Supreme Court declared that Boulders AR15 ban was unconstitutional Today there was a mass shooting in Boulder,halftrue
The American Rescue Plan Act does not include checks and balances on how funds for state and local governments can be spent,halftrue
We have reached our goal to clear the backlog of unemployment claims,halftrue
Wisconsin is one of only nine states in the nation in which 17 yearolds are automatically treated as adults in the criminal justice system,halftrue
The Republican tax bill passed in 2017 gave 83 of the benefits to the top 1,halftrue
Says the Biden administration is canceling immigration detainers and requiring our law enforcement leaders to release serious criminal offenders,halftrue
Californias COVID19 death rate has remained one of the lowest per capita in the nation 134 deaths per 100000 compared to 158 nationally 153 in Texas and 247 in New York,halftrue
Says his amendment on a budget bill would have helped get kids back in school after teachers were vaccinated Every single Senate Democrat voted against it,halftrue
In rejecting his amendment Democrats voted to send reopening money to schools that refuse to reopen,halftrue
Says Gov Andrew Cuomo issued a legal blanket immunity and snuck that into our budget giving these facilities essentially a license to kill a getoutofjail free card,halftrue
Youth usage of marijuana has actually gone down in states that have fully legalized,halftrue
Votingrights legislation proposed by Democrats in Congress called HR 1 would force states to restore the voting rights of convicted felonsincluding violent felons convicted of murder or rape,halftrue
Says the American Civil Liberties Union opposes HR 1 on grounds that it threatens our freedom of speech,halftrue
Theres about 9 of the American Rescue Plan actually going to COVID meaning 91 of it is not even COVIDrelated,halftrue
I have never sued a nun  any nuns,halftrue
For the month of February Illinois has been the vaccination leader among the 10 most populous states in the country,halftrue
On average 17 of a familys income goes towards child care in Wisconsin,halftrue
Theres over a trillion dollars of money unspent from previous coronavirus relief bills  still sitting in a bank account,halftrue
The vast majority of the American people support Bidens $19 trillion rescue plan including a majority of Republicans,halftrue
A Texas energy company billed a customer more than $200000,halftrue
President Joe Bidens day one approach to immigration included blanket amnesty and halting border wall construction,halftrue
Pritzkers Hierarchy of Vaccine Priorities puts prisoners politicians and college students ahead of individuals with highrisk health factors and everyone else,halftrue
The committee that advises GovEvers and his department tasked with leading during this pandemic is recommending allowing prisoners to receive the vaccine before 65 year old grandma,halftrue
If youre making less than $15 an hour youre living below the poverty wage,halftrue
Says North Carolina bill to require inperson learning is stripping out some of the health protocols that are in place,halftrue
A Miracle Only 23 Americans Tested Positive for Flu Last Week Compared to 14657 Cases Reported Last Year at Same Time,halftrue
The Legislature spent the last decade passing laws deliberately making it even harder for people to access these critical supports when they need it most exacerbating the problems with our alreadyoutdated system,halftrue
Says that Bidens ban on new federal leases will kill 120000 Texas jobs,halftrue
Says the number of spoiled coronavirus vaccines in North Carolina is very small  in the tens,halftrue
New York leads the nation in outmigration of residents with 126000 people leaving last year and over one million in the past decade,halftrue
Says a video shows Joe Biden boasted in 2006 about voting for 700 miles of fence and talking about immigration in some entirely different ways than he does today,halftrue
Go to antifacom and it takes you to Bidens White House  Just a slap in the face,halftrue
By revoking the Keystone pipeline permit Biden is destroying 11000 jobs,halftrue
Says that the Paris Climate Accord will cost the US economy 65 million jobs and $3 trillion in economic growth by 2040,halftrue
Dems Pass Bill to Vaccinate Children Without Parental Knowledge Consent,halftrue
Millions of Hubbell and Bloomberg dollars wasnt enough to overcome the Iowa House Republican avalanche of success,halftrue
Tens and tens of thousands of bridges are in disrepair some on the verge of collapse,halftrue
The COVID19 pandemic has caused four of the eight deadliest days in American history,halftrue
Says Kelly Loeffler welcomed the support of a QAnon conspiracy theorist and she sat down with a white supremacist for an interview,halftrue
People have lost faith in the ability of the vaccine to work Already the numbers are really staggeringly low,halftrue
The states that are locked down are increasing at twice the rate we are in Florida,halftrue
Detroit actually has the lowest infection rate in the state of Michigan Were half of that of the surrounding suburbs,halftrue
Americans are paying the highest price in the world for Remdesivir because the Trump administration is allowing Gilead Sciences to jack up the prices on this COVID19 treatment,halftrue
Kyle Rittenhouse used his COVID19 stimulus check to purchase the AR15 he used in the fatal Kenosha shooting,halftrue
Says Kelly Loeffler is for getting rid of health care in the middle of a pandemic,halftrue
The 2020 election is in recount territory and Ive seen elections change as a result of recounts,halftrue
Poll watchers in Philadelphia prevented from entering polling places,halftrue
People are less likely to just vote for party now  Theyre looking at the personalities,halftrue
Says Joni Ernst supports the lawsuit thats headed to the Supreme Court that will repeal the Affordable Care Act,halftrue
When Sen Kelly Loeffler heard about the COVID19 risk she focused on her own portfolio and profited from the pandemic,halftrue
Says Ann Wagners campaign has taken millions of dollars from special interests more than almost anyone else in Congress,halftrue
Nobodys ever seen a number like this 331 economic growth is four times greater than what the experts expected,halftrue
Says President Donald Trump thinks that $15 an hour minimum wage is too much for essential workers,halftrue
A Detroit TV station aired the election results a week early,halftrue
I have been very clear with DACA Even in my campaign six years ago I stood for those Dreamers,halftrue
Under the Affordable Care Act three states get 35 of the money folks Can you name them Ill help you California New York and Massachusetts,halftrue
Drivers will get guaranteed earnings health care benefits personal protections and they can maintain their flexible schedules,halftrue
World renowned experts declare that we should live normally practice simple hygiene stay home when sick and use protective measures only with the most vulnerable populations,halftrue
A photo shows Barack Obama in front of cages built during his administration to hold migrants,halftrue
Says Donald Trump is pushing to slash Medicare benefits,halftrue
Says Joe  Jill Bidens income went from $396456 in 2016 to $16596979 in 20172019 Anyone else want to know where that money is coming from,halftrue
Says Dan Forest wants to use tax dollars to help rich people send their kids to private school using vouchers,halftrue
15 days left to vote BUT if you are voting by mail you need to vote TODAY USPS says it needs a 14 day roundtrip to be counted on election day,halftrue
Abigail Spanberger and other Democrats voted to spend public funds on their political campaigns up to $5 million,halftrue
Says Joe Biden told a factory worker I dont work for you while pointing a finger in the workers face,halftrue
