Statement,Label
Video shows Nancy Pelosi saying Ive given a shoottokill order for any breach of the speakers lobby on Jan. 6 2021.,pants-fire
Symbols on Huggies diapers are coded references to pedophilia.,pants-fire
They have been preparing for mass extinction with these death caskets in Madison Ga.,pants-fire
34 dead after Lizzo attempted to crowd surf.,pants-fire
A video shows Sen. John Kennedy RLa. playing a phone conversation between Rep. Alexandria OcasioCortez DN.Y. and Hunter Biden.,pants-fire
Congress White House IRS Feds Federal Reserve are shut down.,pants-fire
Manhattan District Attorney Alvin Bragg has been arrested.,pants-fire
Video proves John F. Kennedy Jr. is alive.,pants-fire
Video shows John F. Kennedy Jr. in a real presidential convoy.,pants-fire
The person purporting to be Tiffany Dover is an impostor.,pants-fire
HIV is not contagious.,pants-fire
El presidente Joe Biden dijo estamos quebrados completamente quebrados. Agarren su dinero del banco squenlo squenlo ya.,pants-fire
Video shows U.S. Rep. Jim Jordan slapping special counsel Robert Mueller.,pants-fire
FEMA camps are open for the upcoming arrests for crimes against humanity.,pants-fire
Elon Musk said a new Tesla feature can scan testicles and use that information to biometrically unlock and start the car.,pants-fire
Hillary Clinton indicted.,pants-fire
Pouring soda on raw pork will cause parasites to emerge.,pants-fire
A video shows Florida Gov. Ron DeSantis saying Now Trumps been indicted now the people will have no choice but to accept me as their assigned candidate.,pants-fire
A doctor tweeted that she doesnt regret giving the COVID19 vaccine even if it turns out I injected you with actual poison and you only have days to live.,pants-fire
Regarding Trumps January 2021 telephone call with Georgia election officials nobody found anything wrong with that perfect call until a book promotion tour many months later.,pants-fire
Video shows a crowd erupting and Hillary Clinton crying during a committee hearing.,pants-fire
Video shows Homeland Security Secretary Alejandro Mayorkas crying after a question from an aide to former President Donald Trump.,pants-fire
White House Press Secretary Karine JeanPierre was involved in a coveredup DUI accident,pants-fire
Joe Biden received a military funeral service Jan. 20 2021,pants-fire
Videos show former Secretary of State Hillary Clinton discussing a glass dome over Earth.,pants-fire
U.S. Rep. Jim Jordan ROhio sends Biden straight to jail.,pants-fire
Former President Donald Trump is actually another man wearing a Trump mask.,pants-fire
Morgan Freeman called out Joe Biden for talking about ice cream before commenting on the Nashville Tennessee school shooting.,pants-fire
Rep. Alexandria OcasioCortez DN.Y. is now worth $29 million dollars.,pants-fire
The Nashville shooter was wearing different pairs of shoes before and after being killed.,pants-fire
Video shows Florida Gov. Ron DeSantis saying he made certain political choices because thats where the money is.,pants-fire
A photo shows former President Barack Obamas old boyfriend to whom he paid hush money.,pants-fire
At a Wisconsin school a 12yearold girl was transitioned into a boy by school officials without parental consent and Protasiewicz supports it.,pants-fire
The Nashville Tennessee school shooter was Samantha Hyde.,pants-fire
Manhattan District Attorney Alvin Bragg announced that his office has decided to drop all charges against Donald Trump.,pants-fire
Photo shows Pennsylvania Sen. John Fetterman has a body double.,pants-fire
Video shows Elon Musk saying he bought Twitter and unblocked Andrew Tates Twitter account because we need to escape the suppression from the matrix and expose the global elites.,pants-fire
Former President Donald Trump is the current sitting commander in chief.,pants-fire
Joe Biden was the first president in 100 years to unsuccessfully sing the alphabet song.,pants-fire
Angelina Jolie is dead.,pants-fire
Says President Joe Biden was recorded talking about bank collapse.,pants-fire
BREAKING ANTHONY FAUCI is set to be arrested,pants-fire
Monster Energys logo uses a sign of the antiChrist as part of its marketing effort.,pants-fire
Video shows U.S. Secret Service agents are demons.,pants-fire
Emergency injunction and tribunal order was served to WHO  to immediately cease and desist a criminal conspiracy to commit war crimes.,pants-fire
Harry could be exiled to Botswana after he was deported from the United States due to an expired visa.,pants-fire
The 2017 Unite the Right rally in Charlottesville Virginia was an American intel op against Trump.,pants-fire
The White House Visitor Center is displaying a photo of a fake President Joe Biden.,pants-fire
President Joe Biden is in Gitmo.,pants-fire
Elon Musk banned U.S. Rep. Alexandria OcasioCortez from Twitter.,pants-fire
Vladimir Putin orders destruction of all COVID19 vaccines in Russia.,pants-fire
Crowd erupts as Chip Roy grills Kamala Harris as she lies in Congress in video.,pants-fire
Bill Gates arrest warrant issued in Philippines for premeditated murder linked to vaccine roll out.,pants-fire
Capitol Police officers helped QAnon Shaman Jacob Chansley and acted as his tour guides.,pants-fire
The United Kingdoms Parliament closed its borders to prevent Harry and Meg from flying to the UK in order to protect the king.,pants-fire
The moon is a habitable place.,pants-fire
Official govt docs expose Michelle Obamas 14 year history as a man.,pants-fire
Photos of an apartment building in Kyiv are evidence the war in Ukraine is fake.,pants-fire
President Joe Biden was shot in a behindthescenes execution.,pants-fire
Putin decimates another adrenochrome warehouse in Ukraine.,pants-fire
Winston Churchill didnt mention the Holocaust in his memoirs because it didnt happen.,pants-fire
I never claimed to be Jewish.,pants-fire
No administration has ever looked less like America just by the numbers than the Biden administration.,pants-fire
President Joe Biden said this s will turn your pacemaker off.,pants-fire
Russian President Vladimir Putin intercepts adrenochrome shipment headed to United States.,pants-fire
The Kansas City Chiefs Super Bowl win has been put on hold as NFL plans to launch an investigation on possible performanceenhancing drug use by Patrick Mahomes during halftime.,pants-fire
Joe Biden put his pants on backwards,pants-fire
Photos show someone in a President Joe Biden mask at the State of the Union.,pants-fire
Earthquake in Turkey and Syria is a systemic attack against Kurdish people.,pants-fire
Image shows a Super Bowl script was leaked.,pants-fire
Satellites are on balloons and not in space.,pants-fire
In Ukraine 2458 NATO soldiers and 234 NATO military trainers have died some of whom are from the U.S.,pants-fire
Joe Biden said to transgender women you will never be a real woman.,pants-fire
Black Americans are not descended from people who were taken from Africa to be enslaved.,pants-fire
NASA stopped exploring the ocean.,pants-fire
The United States of America no longer exists because President Joe Biden signed away our sovereignty as a nation.,pants-fire
A photo shows Barack Obama dressed up as Baphomet Lucifer.,pants-fire
Hospital photo of Damar Hamlin proves hes a corpse.,pants-fire
The sinking of the Titanic was orchestrated by the Rothschilds and J.P. Morgan to kill prominent businessmen who opposed the creation of the Federal Reserve.,pants-fire
Sen. Josh Hawley told professor I will not use your pronouns.,pants-fire
Putin destroys adrenochrome lab in Ukraine.,pants-fire
Actor Isaac Kappy was murdered for exposing Hollywood pedophiles.,pants-fire
Damar Hamlin wasnt at the Buffalo Bills playoff game.,pants-fire
New York is bombed. At this moment there are many injured.,pants-fire
Bill Gates tweeted that vaccines in our food supply solves the problem of vaccine hesitancy.,pants-fire
Video shows hidden theater where elites sacrifice kids.,pants-fire
Joan Rivers was killed for revealing that Barack Obama is gay and Michelle Obama is transgender.,pants-fire
Magic Johnson tested positive for HIV because Faucis gain of function study used a contaminated Hepatitis B vaccine.,pants-fire
Video shows John F. Kennedy Jr. at Donald Trumps presidential inauguration.,pants-fire
Video shows Hillary Clinton being arrested.,pants-fire
Lulas staff infiltrated and caused damage while the Brazilian Patriots cleaned up.,pants-fire
Tom Hanks shouting sexy baby is connected to Jeffery Epstein and pedophilia.,pants-fire
The Simpsons predicted Pizzagate.,pants-fire
A video shows lawmakers in compromising positions with children.,pants-fire
A video shows Rep. Jim Jordan threatening House Speaker Nancy Pelosi with possible jail time.,pants-fire
Says U.S. Rep. Katie Porter DCalif. says pedophilia isnt a crime  its an identity.,pants-fire
Video shows Attorney General Merrick Garland saying Wait for revenge.,pants-fire
Early vote counts after the polls closed in Georgias U.S. Senate runoff are evidence of election fraud.,pants-fire
JAG charges Nancy Pelosi with treason and seditious conspiracy.,pants-fire
Rod Stewarts son was rushed to the hospital  with a suspected heart attack because of a COVID19 vaccine.,pants-fire
Drone footage confirms Jeffrey Epstein is alive.,pants-fire
Paul Pelosi hasnt been seen in public for months because he had mpox.,pants-fire
News clip showing Herschel Walker with early lead in Georgia U.S. Senate runoff is evidence of fraud.,pants-fire
Child trafficking camp discovered in Arizona.,pants-fire
Kirstie Alley faked her death.,pants-fire
President Joe Bidens daughterinlaw tweeted The press is also covering up serious health issues that my father in law is facing. The plan is for Kamala to get a one track ride to the nomination in 2024.,pants-fire
Climate activists vow to slaughter millions of dogs to reduce carbon pawprint.,pants-fire
The revelation of massive  widespread fraud  deception in the 2020 election allows for the termination of all rules regulations and articles even those found in the Constitution.,pants-fire
Photo shows Rep. Adam Schiff and a little boy he killed.,pants-fire
Henry Kissingers deathbed confession shows Adolf Hitler was buried in Spain and lived to age 68.,pants-fire
Hitler didnt kill 6 million Jews and the Holocaust is not what happened.,pants-fire
Rod Rosenstein and John Podesta are the sons of Nazi leaders.,pants-fire
Video confirms Pfizers CEO is reptilian.,pants-fire
No NASA Challenger rocket blew up with people on it.,pants-fire
The Club Q shooting was a false flag.,pants-fire
Trump tweeted about his return to Twitter on Nov. 19.,pants-fire
The Arizona gubernatorial race was a fraudulent election.,pants-fire
Bill Gates tells G20 world leaders that death panels will soon be required.,pants-fire
A fake Nancy Pelosi said she wont seek the speaker position again because the real Pelosi was arrested in 2021.,pants-fire
The number of followers Katie Hobbs and Kari Lake have on Instagram suggests election fraud.,pants-fire
They say the ocean will rise oneeighth of an inch over the next 200 to 300 years.,pants-fire
Bags arriving at the Maricopa County vote counting site are evidence of Democrats with the help of the media and GOP establishment stealing another election.,pants-fire
European royals killing naked children for fun at hunting parties.,pants-fire
Photo shows Jeff Bezoss clone.,pants-fire
Florida man arrested for using a lost U.S. nuke to power his home for more than 27 years.,pants-fire
Dr. Anthony Fauci Ron DeSantis and others are ALL in a diamond mining business in Oklahoma together,pants-fire
Split election results show the Arizona governors race was rigged.,pants-fire
Amazons Alexa confirms Michelle Obama was born Michael LaVaughn Robinson.,pants-fire
No the Pennsylvania Senate race wasnt rigged,pants-fire
In the 2018 Florida governors race votes were being stolen by the corrupt election process in Broward.  I sent in the FBI and the U.S. Attorneys and the ballot theft immediately ended.  I stopped his Election from being stolen.,pants-fire
Election results in Clark County Nevada and Arizona are not yet known because those places want more time to cheat.,pants-fire
Democrats used 47 million mailin ballots to steal every election in the country.,pants-fire
Video shows a Philadelphia poll worker committing election fraud.,pants-fire
Photos shows 2022 midterm ballots in trash.,pants-fire
The number of followers John Fetterman and Mehmet Oz have on Instagram proves the Pennsylvania Senate race was illegitimate.,pants-fire
Graph shows Gretchen Whitmer stole the Michigan gubernatorial election.,pants-fire
Map proves the Pennsylvania Senate election was rigged.,pants-fire
The Michigan attorney generals race was stolen in the middle of the night from Matt DePerno.,pants-fire
Minnesota was stolen from Scott Jensen.,pants-fire
USA Today reported that 5 children have gone missing inside a Chuck E. Cheese.,pants-fire
Maricopa County intentionally reduced the polling places.,pants-fire
Pennsylvania judge allows ballots to count that are received up until November 14th.,pants-fire
A Twitter employee was laid off after receiving a meme.,pants-fire
A German survey ranked Kyrie Irving as the greatest threat to world peace among world leaders.,pants-fire
DISGRUNTLED EXEMPLOYEE Twitter CEO Elon Musks account is presently suspended.,pants-fire
So the Pennsylvania Supreme Court just ruled in effect that the 2020 presidential election was rigged.,pants-fire
The attack on Paul Pelosi was a false flag.,pants-fire
Speaker Nancy Pelosi held a Tshirt that reads Im proud of my gay husband.,pants-fire
Joe Biden announced to the world tonight that they are going to cheat by dumping ballots.,pants-fire
Pennsylvania is under a court order to count their ballots on election day and not after,pants-fire
Its not true that the United States was built on stolen land.,pants-fire
Thunderous crowd at Philadelphia Phillies game literally registering on the Penn State University Brandywine seismograph station.,pants-fire
CNN reported Donald Trump died on Nov. 1.,pants-fire
President Joe Biden and Democrats send a fortune to Ukraine but nothing for our children.,pants-fire
Smithsonian admits to destruction of thousands of giant human skeletons in early 1900s.,pants-fire
Raphael Warnock and Stacey Abrams are radical communists and if they get their way gun owners here in Georgia will be completely disarmed.,pants-fire
On my watch for the first time in 10 years seniors are getting an increase in their Social Security checks.,pants-fire
Two farright websites attributed to David DePape to smear conservatives were fabricated  they were created Friday.,pants-fire
Bill Gates daughters arent vaccinated.,pants-fire
House Speaker Nancy Pelosi doesnt even have surveillance cameras around her house.,pants-fire
At the Pelosi house the glass it seems was broken from the inside to the out so it wasnt a breakin it was a breakout.,pants-fire
Police dispatch audio from Paul Pelosis attack was recorded in a Moscow studio.,pants-fire
Security cameras at Nancy Pelosis San Francisco home malfunctioned for the duration of the breakin so officials have ended their investigation.,pants-fire
If outer space was a vacuum astronauts would train in vacuum chambers. Not in swimming pools. Outer Space is a hoax.,pants-fire
If you use the US Postal Service certified mail or registered mail they can do anything they want with those ballots. They can burn your mail and they wont get in any trouble.,pants-fire
Rep. Tim Ryan wanted to decriminalize fentanyl.,pants-fire
Peerreviewed paper shows Fauci created COVID19,pants-fire
Mailing in a ballot gives the bad guys a chance to know how many ballots they need to make.,pants-fire
Video clips show staged war footage from Ukraine.,pants-fire
Todays high food prices were planned during a 2015 food shortage simulation.,pants-fire
Eagles fans shout F Joe Biden while Jill Biden attends NFL game,pants-fire
In Arizona early voting would allow Kari Lakes opponents to see how many votes they need to fake to catch up and surpass.,pants-fire
A chyron on Sean Hannitys show said Dr Oz admits hes a medical quack.,pants-fire
There are no photos of Biden in the Oval Office from after early 2021.,pants-fire
A House Republican plan says that if the GOP wins the majority Retirees who have a pension IRAs 401k disabled veteran benefits will be ineligible for Social Security benefits.,pants-fire
A video shows an actor getting into character before his press interview less than 24 hours after the supposed killing of his 6yearold daughter.,pants-fire
There are 100000 kids in cages under the Getty art museum.,pants-fire
Video shows Hillary Clinton talking about a glass dome over the Earth.,pants-fire
Photo shows a taxi driver in New York City who drives around taking people to kill.,pants-fire
Dark spots on potato chips are infected with throat mold.,pants-fire
Trans species man who selfidentifies as a deer accidentally shot by hunters.,pants-fire
Barack Obama said he walks with his husband Michael and hold hands.,pants-fire
Federal aid to tribal governments is foreign aid.,pants-fire
Kamala Harris resigns in shock after Bidens mandatory border tripTrump jails corrupt VP.,pants-fire
The government is giving every household a $500 Walmart shopping credit to help with inflation.,pants-fire
North Korea has taken military action against Russia.,pants-fire
Parasite cleanses kill herpes by starving the parasites in the stomach.,pants-fire
President Trump and I lost an election in 2020 because of a rigged election.,pants-fire
To call what happened on January 6 an armed insurrection I just think is not accurate.,pants-fire
COVID was so bad one year they just forgot to give us a hurricane Whats really going on here.,pants-fire
The Obama Foundation stored classified documents in an abandoned furniture warehouse.,pants-fire
Aileen Cannon has been arrested.,pants-fire
Dr. Oz wins seat.,pants-fire
Says Mandela Barnes supports killing preemies  infants born prior to 37 weeks of pregnancy,pants-fire
Hurricane Ian was orchestrated as part of a pandemicrelated conspiracy to devastate Floridians.,pants-fire
Walrus seen on Florida streets after Hurricane Ian hits land.,pants-fire
All weather is artificially controlled.,pants-fire
At an Atlanta Braves celebration President Joe Biden demanded that all the little kids come up on stage to sit on his lap.,pants-fire
You know how many convicted felons Scott Walker let out during his eight years early on parole Zero. Tony Evers is approaching 1000 of these that hes let out early.,pants-fire
House Democrats kicked Nancy Pelosi from office.,pants-fire
Future and Malia Obama are expecting first child together.,pants-fire
ThenVice President Mike Pence seized power from President Donald Trump and undertook a coup when he called on federal agencies to stop the Jan. 6 Capitol riot.,pants-fire
The Simpsons predicted Queen Elizabeth IIs 2022 death.,pants-fire
If Jeff Bezos net worth reaches $1 trillion he could literally end world poverty and give everyone $1 billion and he will still have $91.5 billion left.,pants-fire
Barack and Michelle Obama are not the real parents of their children.,pants-fire
Obama  Clinton are being arrested by the military.,pants-fire
Video shows Hillary Clinton popping a brown paper bag during a press conference.,pants-fire
Russia is becoming the first country to break ties with the Antarctic Treaty.,pants-fire
The sun is not 93 million miles away  it is local and under a firmament dome.,pants-fire
The Clintons killed Ken Starr.,pants-fire
No plane debris was found at the Pentagon.,pants-fire
Video shows a statement from Donald Trump on Sept. 8 2022.,pants-fire
A Boeing 757 didnt fly into the Pentagon on 911.,pants-fire
King Charles III signed a proclamation stating that Donald Trump won the 2020 presidential election and is the rightful president by law.,pants-fire
Barack Obama urged people on Sept. 10 2001 to report to work tomorrow at the World Trade Center.,pants-fire
North Korea confirms it has landed a man on the sun.,pants-fire
Queen Elizabeth II was a reptile.,pants-fire
A 13 or 15 year old boy escapes Buckingham Palace in video.,pants-fire
Prince was sacrificed for Queen Elizabeth IIs 90th birthday.,pants-fire
We all know the Queens been dead for a while now and her death is part of a dark conspiracy involving pedophilia or child trafficking.,pants-fire
Queen Elizabeth shot dead in Detroit.,pants-fire
Video proves space is fake.,pants-fire
Naomi Biden says Joe Biden died four years ago.,pants-fire
Video shows Joe Biden has a body double.,pants-fire
President Joe Biden employed actors to portray Marine guards during a Sept. 1 speech.,pants-fire
Joe Biden threatened to assassinate Ukraines former president.,pants-fire
Another continent may exist beneath Antarctica which is also home to homicidal sea creature of unknown origin,pants-fire
The FBI spent more time investigating the Jan. 6 Capitol attack than 911.,pants-fire
The National Guard was activated Jan. 6 2021 and is in complete control.,pants-fire
In Arizona we have flood the zone with fake ballots.,pants-fire
The Supreme Court will put Donald Trump back in office in October,pants-fire
Monkeypox is a complete fake sham thats designed to force lockdowns mandates and shots.,pants-fire
Half of the votes for Joe Biden in the 2020 presidential election are from dead people.,pants-fire
An image shows a chyron on Tucker Carlsons show that said straight men turning homo after gay hypnosis.,pants-fire
Quotes Sarah Palin as saying when Jesus celebrated Easter with his disciples there were no Easter bunnies or egg hunts.,pants-fire
Video implies talk between Barack Obama and Kamala Harris has coded references to pedophilia.,pants-fire
We also know the Sierra Club paid for those reporters at the Palm Beach Post.,pants-fire
Photo shows parents who changed their babys gender identity.,pants-fire
Video shows Congress voting for a highly classified Homeland Terrorism Preparedness Bill.,pants-fire
Send your postcards to 5 key states to decertify fraud in the 2020 election.,pants-fire
Liz Cheney cries like kids after loses in primary against Trumps pick two days before the primary election.,pants-fire
President Barack Hussein Obama kept 33 million pages of documents much of them classified. How many of them pertained to nuclear Word is lots,pants-fire
A Delta Force seized a shipment of weapons headed to the IRS.,pants-fire
Brittney Griner is really a man.,pants-fire
Consuming rice and beans milk cheese butter and eggs causes disease by age 30.,pants-fire
The Sun is out of place the Moon is out of place and the stars are out of place. The compasses are off because of a shift in the Earths poles.,pants-fire
In 2020 250000 ballots were manufactured in Georgia and Biden was given win by Secretary of State Brad Raffensperger,pants-fire
NASA photos of the moon and Earth show that space is fake.,pants-fire
Jane Goodalls comments about population growth at World Economic Forum show COVID19 pandemic was planned.,pants-fire
To date nobody has been able to show that there is a law for the average American citizen working day in and day out to pay an income tax.,pants-fire
Supreme Court FINALLY signs VERDICT to IMPEACH Speaker Pelosi as Hunters Laptop IMPLICATES her.,pants-fire
Antarctica has an entrance to a different world  a mythic land with green forests giant animals and extraterrestrial technologies.,pants-fire
Jim Jordan said Its finally happening Adam Schiff will be impeached.,pants-fire
Ranked choice voting in Alaska is a total rigged deal.,pants-fire
George Floyd and COVID19 never existed.,pants-fire
Biden threatens to assassinate Ukraine president.,pants-fire
Third grade reading scores in the USA help correctional institutions predict how many beds theyll need in the future.,pants-fire
Drought is a lie designed to limit farming reduce the food supply and ultimately control Americans.,pants-fire
CNN coverage has evidence of the single most egregious realtime example of electronic vote fraud.,pants-fire
Claims the James Webb Space Telescope is fakery they got for the masses,pants-fire
In Kenya pregnant women cant leave the house so they absolutely have no constructive right to vote.,pants-fire
The Wisconsin Supreme Court decision declaring ballot drop boxes illegal includes the 2020 Presidential Election.,pants-fire
Images from Hunter Bidens laptop show Joe Biden naked with a young girl.,pants-fire
There are no artifacts to prove that slave ships existed.,pants-fire
House Democrats have kicked Rep. Ilhan Omar out of Congress,pants-fire
Anthony Bourdain and Chris Cornell were killed while working on a documentary about widespread pedophilia.,pants-fire
Fast food chain Wendys was exposed for using horse meat.,pants-fire
Biden impeachment in progress.,pants-fire
Video shows Joe Biden putting a Medal of Honor on a Vietnam War veteran backward.,pants-fire
SCOTUS overturned the 2020 election.,pants-fire
A video shows Joe Biden speaking slowly and slurring on the Fourth of July.,pants-fire
The mass shooting in Highland Park Illinois was a false flag.,pants-fire
Says Marjorie Taylor Greene said 246 years ago Jesus Christ performed his miracle of making a single days worth of bullets last 8 days.,pants-fire
Video claims Moscow turned into sea of fire after being attacked by two mysterious missiles.,pants-fire
Joe Biden just resigned from the White House.,pants-fire
The Clintons and Bushes were involved in orchestrating the assassination of JFK Jr.,pants-fire
A photo shows Marjorie Taylor Greene wearing a Soviet shirt and giving a Nazi salute.,pants-fire
Says Jen Psaki said President Biden might need kneepads for riding his bike but the last guy needed kneepads for visiting the Kremlin.,pants-fire
Soviet and Chinese communists have grabbed control of U.S. entertainment movies television music academia K12 education and the news media.,pants-fire
Three mass shootings were meant to distract from Hillary Clinton controversies.,pants-fire
A doctor at the Mayo Clinic is misdiagnosing pregnancies of Trump supporters so they have abortions.,pants-fire
U.S. military at the White House arresting Congress.,pants-fire
Military take over on May 11 confirmed,pants-fire
U.S. military arrests Michael Sussmann.,pants-fire
Ray Liotta died because of the COVID19 vaccine.,pants-fire
Says Barack Obama announced Joe Bidens death.,pants-fire
Joe Biden resigned and Trump is the new president.,pants-fire
A BP oil executive named Brice Cromwell blamed the Biden administration for high gas prices.,pants-fire
Speedway is offering $500 fuel cards for $1.95 to help customers with rising fuel costs.,pants-fire
Florida man on drugs kills imaginary friend and turns himself in.,pants-fire
Pfizer CEO says its their dream to reduce the population by 50 in 2023.,pants-fire
Nobody in any election in America gets 74 of the votes. Ever. It doesnt happen.,pants-fire
Active shooter drill at high school in Uvalde Texas two months before the elementary school shooting shows the event was a false flag.,pants-fire
Says Gov. Greg Abbott offered the uncle of a Uvalde shooting victim money to say we dont need stronger gun laws.,pants-fire
CNN is recycling crisis actors in reports about a man dying in Afghanistan in 2021 and at the Uvalde Texas school shooting in 2022.,pants-fire
A CNN story reported that Rice Krispies added a transgender mascot.,pants-fire
The shooting at an elementary school in Uvalde County Texas was a false flag.,pants-fire
Bill Gates is behind the monkeypox outbreaks.,pants-fire
Americans can get up to $50k in relief from a new benefit that just got released last week.,pants-fire
A photo of Ukrainians with paintball guns proves the war is staged.,pants-fire
Students in Wilkes County North Carolina identify themselves as cats or furries and have asked for litter boxes to be placed in school restrooms for them to use.,pants-fire
News interview proves that the Buffalo New York supermarket shooting was staged.,pants-fire
Breaking Democrats introduce bill to put Americans in quarantine camps.,pants-fire
The mass shooting in Buffalo New York was a false flag event.,pants-fire
A reporter who covered the Buffalo supermarket shooting was a crisis actor.,pants-fire
Mark Zuckerberg was arrested.,pants-fire
No planes are visible in footage of the 911 attack.,pants-fire
Says she never tweeted comments linking pedophilia and Islam.,pants-fire
Your government quietly confirmed the fully vaccinated are developing Acquired Immunodeficiency Syndrome.,pants-fire
Photos of the alleged Buffalo shooting gunman show two different people.,pants-fire
Suggests Amber Heard snorted cocaine while on the stand in court.,pants-fire
148th Kentucky Derby winner Rich Strike jockey Sonny Leon just turned down a White House invite saying If I wanted to see a horses ass I would have came sic in second.,pants-fire
Military Arrests Bidens Sec. of Agriculture Tom Vilsack.,pants-fire
Says JFK. Jr is masquerading as QAnon promoter Juan O. Savin.,pants-fire
Republicans DO NOT want to throw doctors in jail.,pants-fire
Paying taxes is optional,pants-fire
Jackie Chan is dead.,pants-fire
Hillary Clinton is in jail at Gitmo at the moment.,pants-fire
Photo of unbroken windows proves war in Ukraine is fake.,pants-fire
Videos show that Ukraine President Volodymyr Zelenskyy uses cocaine.,pants-fire
A consent decree approved by Gov. Brian Kemp invalidated all voter ID law and allowed fraudulent ballots to be accepted in the 2020 race.,pants-fire
A photo shows students in Lviv celebrating Adolf Hitlers birthday.,pants-fire
Hunter Biden arrested this morning.,pants-fire
Footage of the Bidens celebrating Easter at the White House is fake.,pants-fire
Vladimir Putin released 35000 children from tunnels and subway in Ukraine.,pants-fire
COVID19 is a synthetic version of snake venom that evil forces are spreading through remdesivir the COVID19 vaccines and drinking water to make you a hybrid of Satan.,pants-fire
CNN tweeted about brave children in Ukraine signing up to fight Russia.,pants-fire
The Brooklyn subway attack was a false flag.,pants-fire
Christine Blasey Ford and Brett Kavanaugh were actors wearing masks during Kavanaughs U.S. Supreme Court confirmation hearing.,pants-fire
The COVID19 vaccines contain HIV lipid wrappers.,pants-fire
Special Forces arrest Deep State Dr. Anthony Fauci.,pants-fire
Disney CEO Bob Chapek was arrested for human trafficking.,pants-fire
With the money Elon Musk spent to buy Twitter shares he could have given every American family $100000 and still had enough left over to cancel all student debt.,pants-fire
Photo shows someone in a swastika shirt giving a Nazi salute at a recent Donald Trump rally.,pants-fire
Schools are putting litter boxes in bathrooms to accommodate kids who identify as furries.,pants-fire
Volodymyr Zelenskyy is a cousin of George Soros Pentagon official says.,pants-fire
Says Sens. Lisa Murkowski Susan Collins and Mitt Romney are propedophile.,pants-fire
According to the Census Bureau 5 million more people voted than were registered to vote in the 2020 election.,pants-fire
A Florida court sets atheist holy day on April 1.,pants-fire
The 2021 Georgia Senate runoff and the 2020 presidential election were stolen.,pants-fire
Putin beheaded bioweapon engineers in Ukraine.,pants-fire
Ketanji Brown Jackson believes in abortion on demand up to the moment of birth.,pants-fire
Ketanji Brown Jackson has a weak record  defund police abolish ICE and now a completely open border policy.,pants-fire
Hunter Biden has been arrested,pants-fire
John F. Kennedy Jr. is alive and the author of anonymous QAnon messages.,pants-fire
The Russian airstrike on a maternity hospital in Mariupol Ukraine had the makings of yet another false flag operation led by the U.S.,pants-fire
