Statement,Label
"[""Ive released 22 years of my tax returns."", ""You can go online and look."", ""Donald Trump hasnt released one.""]",True
"[""Farm bankruptcies are at an eightyear high.""]",True
"[""Says Dan Forest has missed almost half of the Board of Education meetings during the pandemic.""]",True
"[""My 2018 election was the first time Speaker Robin Vos has lost a Republicanheld seat""]",True
"[""Joe Biden wants to get rid of something called stepped up basis that reduces inheritance taxes.""]",True
"[""While serving as Town Supervisor Nate McMurray voted to raise taxes on homeowners.""]",True
"[""Georgia has almost 100000 more COVID19 cases almost twice as many deaths and almost 600 more nursing home deaths than North Carolina.""]",True
"[""West Virginia has one of the greatest percentages of veterans in any state.""]",True
"[""Wisconsin Republicans have not passed a single bill in 6 months.""]",True
"[""The presidents own FBI director said that the greatest domestic terrorist threat is white supremacists.""]",True
"[""That 5 wealth tax starts at $159000 per family.""]",True
"[""In the last 10 years less than half of adults in the U.S. received a flu shot.""]",True
"[""Republicans have the power to overturn the state of emergency order by joint resolution and they refuse to do it.""]",True
"[""Over three months after receiving CARES Act relief funds from the state the county has still not made those dollars available to help struggling MidMissourians.""]",True
"[""Iran has stockpiled 10 times as much enriched uranium as it had in 2016.""]",True
"[""Abigail Spanberger has voted with Nancy Pelosi over 90 of the time""]",True
"[""Nick Freitas supports a plan letting insurance companies deny coverage for preexisting conditions like asthma or diabetes.""]",True
"[""Video showed police thank Kyle Rittenhouse  give him water prior to the killings""]",True
"[""Police are 20.8 times more likely to kill than be killed by a criminal.""]",True
"[""In one of the states that determined the outcome of the 2016 presidential race the winning margin averaged out to just two votes per precinct two votes.""]",True
"[""Cal Cunningham voted for over $1 billion in new taxes.""]",True
"[""Says the U.S. Senate is dominated by millionaires and that he is not one of them.""]",True
"[""The GOP lawyer who helped Kanye West get on the ballot in Wisconsin is actively working for Donald Trumps campaign.""]",True
"[""Says 1 in 5 Texans did not have health insurance coverage before the pandemic and now nearly 1 in 3 Texans under the age of 65 dont have access to health care insurance.""]",True
"[""On home health workers low pay and limited benefits 40 are still on SNAP or Medicaid.""]",True
"[""Murders this year have spiked 27 in Philadelphia.""]",True
"[""Taxpayers spent $70000000 to develop this drug  remdesivir.""]",True
"[""The average family in America forks over more of their hardearned income to their local hospital than to the IRS.""]",True
"[""Homicides are intraracial."", ""When you look at whiteonwhite crime its 84."", ""Right Homicides."", ""White people kill white people.""]",True
"[""Higher education is one of Americas strongest export sectors."", ""Over 1 million international students studied at American universities in the 201819 school year."", ""They contributed over $40 billion to the economy.""]",True
"[""Former U.S. Vice President Richard Mentor Johnson was a slave owner married to one of his slaves and father of two children with her.""]",True
"[""The United States has not completed a toptobottom review of our criminal justice system at the national level since 1965.""]",True
"[""North Carolina is one of four states that hasnt opened gyms.""]",True
"[""Says President Trump said coronavirus testing makes the U.S. look bad so I said to my people Slow the testing down.""]",True
"[""Says a 1942 Milwaukee YMCA brochure shows children playing a violent racist carnival game""]",True
"[""Our health department our city and our county declared racism as a public health crisis last year.""]",True
"[""Significantly more people died of Covid19 in two months than died of overdoses all of last year or the year before.""]",True
"[""In COVID19 crisis only 20 of African Americans had jobs where they could work from home.""]",True
"[""Infection rates in Allegany Cattaraugus and Chautauqua counties have consistently been among the lowest in the state.""]",True
"[""Since the week ending March 14 Wisconsin actually saw a drop in tourism spending compared to last year of $1.7 billion.""]",True
"[""If Roe is overturned Wisconsin has a law on the books that would immediately make abortion a crime.""]",True
"[""Today the gap between African American and white homeownership is larger than it was in the late 1960s.""]",True
"[""Research illustrates a clear correlation between vitamin D deficiencies and higher COVID19 mortality rates.""]",True
"[""Twothirds of Americans disapprove of Donald Trump not wearing a face mask in public.""]",True
"[""Says gloves shouldnt be worn in public because if you are wearing the same set of gloves all over town you are only spreading germs everywhere you go.""]",True
"[""New York is one of only 12 states where the average gallon of gas costs more than $2.00.""]",True
"[""Says its illegal to hold an absenteeonly election or mail ballots to every registered voter""]",True
"[""Small trials to test convalescent plasma therapy for coronavirus patients seem to have had some degree of success.""]",True
"[""Says Texas either is near the bottom or at the very bottom when it comes to testing per capita.""]",True
"[""North Carolina is in the small minority of states that requires an absentee ballot to be signed by two witnesses or a notary public.""]",True
"[""Virginia has lagged behind other states when it comes to covid19 testing.""]",True
"[""Until this week they OSHA werent even enforcing these guidelines for coronavirus."", ""Still today OSHA is not specifying which rules employees must follow or how to keep their workers safe and healthy.""]",True
"[""The poor are ironically the most likely to be employed in the industries deemed essential while their upperclass peers are freed to bunker down for weeks until the first death wave passes.""]",True
"[""Go look at other countries that went through exactly this started to reopen and then they saw the infection rate go back up again.""]",True
"[""Africans living in China now being forced to sleep outside in the cold as Chinese nationals blame them for the rising number of new coronavirus cases in the country.""]",True
"[""Republicans have shown themselves willing to cut millions off their health insurance and eliminate preexisting condition protections for millions more even in the middle of this public health crisis.""]",True
"[""Before COVID19 Iowa had one of the lowest unemployment rates in the country and many employers were scrambling to find qualified employees to fill their job openings.""]",True
"[""Says of the coronavirus threat there was not a single suggestion by anyone a doctor a scientist a political figure that we needed to cancel Mardi Gras.""]",True
"[""Photo shows a crowded New York City subway train during stayathome order.""]",True
"[""On February 7 the WHO warned about the limited stock of PPE."", ""That same day the Trump administration announced it was sending 18 tons of masks gowns and respirators to China.""]",True
"[""My mask will keep someone else safe and their mask will keep me safe.""]",True
"[""Says longstanding Food and Drug Administration regulations created barriers to the private industry creating a test quickly for the coronavirus.""]",True
"[""No city in the state can quarantine itself without state approval.""]",True
"[""Says most NC legislators are in the high risk age group for coronavirus""]",True
"[""Says Spectrum will provide free internet to students during coronavirus school closures.""]",True
"[""Some states are only getting 50 tests per day and the Utah Jazz got 58.""]",True
"[""Whole of Italy goes into quarantine.""]",True
"[""The average Wisconsin residents tax burden is at its lowest level in nearly 50 years while incomes continue to grow.""]",True
"[""Youve raised a lot more money than I have Bernie.""]",True
"[""During his tenure as mayor of New York City street homelessness decreased by 28 percent.""]",True
"[""BernieSanders receives strong support from the conservative  most rural part of Vermont.""]",True
"[""The majority of hunters now want universal background checks the majority of Trump voters.""]",True
"[""From the moment we passed that signature legislation Mike Bloomberg called it a disgrace.""]",True
"[""Says since he took office the City of Milwaukee has seen the creation of 7000 new affordable housing units.""]",True
"[""Over 50 of the people now in the House and state Senate have not been born in Virginia.""]",True
"[""National polls have never predicted who will be president from our party."", ""Carter was in the single digits a few months before caucuses."", ""Bill Clinton was."", ""Obama  20 points behind in the national polls roughly.""]",True
"[""Traditionally the Speaker says Members of Congress I have the high privilege and distinct honor of presenting to you the President of the United States."", ""Tonight Speaker Pelosi said Members of Congress the President of the United States.""]",True
"[""Says 10 of U.S. children are Texans.""]",True
"[""The president of the United States already has the legal authority to reduce the price of many commonly used prescription drugs.""]",True
"[""More than 80 of Republicans think we ought to at least be doing universal background checks.""]",True
"[""The American people are overwhelmingly with us in calling witnessesin Senate trial""]",True
"[""Mayor Bloomberg helped lower the number of uninsured by 40 percent covering 700000 more New Yorkers""]",True
"[""Twitter is banned in Iran.""]",True
"[""Witnesses have been part of every other impeachment trial the Senate has ever had.""]",True
"[""We have the lowest corporate tax rate since 1968.""]",True
"[""Florida is the 45th in state education funding.""]",True
"[""In 1988 in response to Irans attack on the U.S.S."", ""Samuel Roberts President Ronald Reagan destroyed half of Irans Navy.""]",True
"[""We end the $100 billion a year that the health care industry makes.""]",True
"[""Look at the men on this stage."", ""Collectively they have lost 10 elections."", ""The only people on this stage who have won every single election that theyve been in are the women Amy and me.""]",True
"[""A man at the storming of the U.S. embassy in Iraq visited the White House in 2011.""]",True
"[""The United States is the only nation that grants legal permanent residency to more than a million people per year.""]",True
"[""Last year 36 million Americans didnt have a prescription filled because they couldnt affordit.""]",True
"[""If youre a black woman youre 320 more likely to die from complications in childbirth.""]",True
"[""Says Pete Buttigieg ran statewide in Indiana and lost by 20 points.""]",True
"[""Real wages went up last year 1.1.""]",True
"[""California firefighters decided to speak out against President Trump because his tweet about the states wildfires contained so much misinformation.""]",True
"[""Says a newannual report shows that West Virginias tourism industry has grown for the second consecutive year reversing years of decline and outpacing national growth by 58 percent.""]",True
"[""A study showed as many as one in four people have had a package stolen from their residence.""]",True
"[""Says the cartels are so bad in a Mexicanborder state that the U.S. government issued a Do Not Travel warning  the same warning it issued for Syria.""]",True
"[""I am the only member of Congress that voted for both inquiries  the Clinton inquiry and now the Trump inquiry.""]",True
"[""If we make no changes over the next 10 years Americans will reach into their pockets and pay out about $11 trillion on insurance premiums copays deductibles and uncovered medical expenses.""]",True
"[""On average one person dies by suicide every 22 hours in West Virginia.""]",True
"[""90000 Californians are unsheltered and homeless.""]",True
"[""The impeachment inquiry hearings going on behind closed doors over which Congressman Schiff is presidingthey are consistent with the rules of the U.S. House of Representatives.""]",True
"[""President Trump has sent 14000 American troops to the Middle East region since May."", ""So he cant tell his political rallies that hes getting troops out of endless wars when hes sending 14 times the amount back into the region.""]",True
"[""Americans say that what they want is a choice to join a singlepayer system like Medicare rather than ending private insurance.""]",True
"[""West Virginia Department of Education reported over 10000 children and youth have been identified as homeless for the 20182019 school year.""]",True
"[""Millionaires are eligible for food stamps but Donald Trump came along and decided to put a stop to it.""]",True
"[""About 95 percent of Americas production of ethylene is produced on the Gulf Coast in Texas and Louisiana.""]",True
"[""Meth production in MO has cratered over last decade."", ""MO Hwy Patrol reported 1326 meth lab seizures in 2006 only 50 in 2018.""]",True
"[""Minneapolis city government preemptively informed the Target Center that it would be responsible for $530000 in security and other costs related to a Trump rally more than 26 times the estimated security costs for a 2009 Target Center health care rally held by President Barack Obama.""]",True
"[""Says in the 2016 presidential election I won that one by 42 points  42 points  West Virginia.""]",True
"[""More than half of death row prisoners are people of color.""]",True
"[""U.S. agricultural  food exports are expected to increase more than $2 billion annually under USMCA""]",True
"[""Says people convicted of felonies or under restraining orders can buy a firearm without going through a background check.""]",True
"[""One unnamed donor gave $17 million to the Leoaffiliated Judicial Crisis Network to block the nomination of Judge Merrick Garland and to support Gorsuch then a donor  perhaps the same one  gave another $17 million to prop up Kavanaugh.""]",True
"[""Thirtyfour of the 47 men depicted in the famous Declaration of Independence painting were slaveholders.""]",True
"[""There are 390 million guns out on the streets of a country of 329 million people.""]",True
"[""America has more governors whove worn blackface than black governors.""]",True
"[""The last time people created a Hollywood blacklist people ended up killing themselves  They were accused and they lost their right to work.""]",True
"[""Floridas red flag gun law has been used about five times a day.""]",True
"[""The law says that mental health must be treated the same as physical health but coverage by health insurers is unequal.""]",True
"[""If you go back you can see Wayne LaPierre who runs the NRA testifying in front of Congress in favor of background checks 15 or 20 years ago.""]",True
"[""More Americans are uninsured today than when President Donald Trump took office.""]",True
"[""Says of El Paso that some years in a city of almost 700000 we had five murders the entire year."", ""Our average over the last 10 years is 18 murders per year."", ""We exceeded that average just on one day after a gunman opened fire at a Walmart in the city.""]",True
"[""Studies show at the minimum wage you cant rent a twobedroom apartment anywhere in the United States...a modest twobedroom apartment.""]",True
"[""Since 2014 there has been a 25 reduction in crime in communities at the TexasMexico border.""]",True
"[""Rep. Ilhan Omar voted yes to provide further funding for the 911 First Responders Victims Fund while Sen. Rand Paul voted no.""]",True
"[""Triggering leftists Trumps reelection campaign is selling plastic straws.""]",True
"[""Food Stamp participation hits 10 year low.""]",True
"[""In 2017 we had more marijuana possession arrests in our country than all other violent crimes combined.""]",True
"[""The wealthiest three families now own more wealth than the bottom half of the country.""]",True
"[""The typical black family in this country has onetenth the wealth of the typical white family.""]",True
"[""Wisconsin is a Top 10 state for health care coverage.""]",True
"[""In 2018 when he ran for senator young voter turnout in early voting was up 500."", ""We won more votes than any Democrat has in the history of the state of Texas.""]",True
"[""The United States is the ONLY industrialized country without universal healthcare.""]",True
"[""Just the last three weeks on average about 23000 women children men are coming over across the border illegally as family units or as unaccompanied children.""]",True
"[""Most research shows that UW salaries are a little behind and in some areas were behind more than others.""]",True
"[""The VA negotiates prescription drug prices."", ""Medicare doesnt do that.""]",True
"[""Says immigrant military service members applying for U.S. citizenship are getting rejected at higher numbers than those who are not veterans.""]",True
"[""We saw the prison population expand and vacancy rates for correctional officers go from 2.9 to 15.2 over the last eight years.""]",True
"[""We beat the NRA with tough tough gun laws in Colorado.""]",True
"[""In fact high Crimes and Misdemeanors is not defined in the Constitution and does not require corresponding statutory charges."", ""The context implies conduct that violates the public trustand that view is echoed by the Framers of the Constitution and early American scholars.""]",True
"[""I actually in 2005 ran on Medicare for all.""]",True
"[""Weve had a 30 increase in suicides in this country in just 15 years.""]",True
"[""Suicide is the secondleading cause of death among 1519 year olds and 2534 year olds in Missouri.""]",True
"[""Texas actually leads in the number of Confederate monuments removed.""]",True
"[""Over 30 states passed the legislation to ban powdered alcohol and Missouri is not one of them""]",True
"[""Im one of the first guys to introduce a climate change bill way way back in 87.""]",True
"[""99.4 of businesses in Wisconsin are small businesses and they employ nearly half of our workforce.""]",True
"[""Youve got millions of families paying 40 50 60 of their limited incomes to put a roof over their heads.""]",True
"[""The unemployment rate for Wisconsin workers has reached historic lows."", ""Its never been this low before ever ever ever.""]",True
"[""Speaking of the financial crisis that gained traction in 2007 I talked about it to anyone who would listen a crisis is coming.""]",True
"[""The enumeration clause speaks to the count of every individual and not just Americans not just citizens.""]",True
"[""All the ponds in Missouri for which we have data are causing groundwater contamination."", ""This is a statewide issue.""]",True
"[""Says 74 of people in Texas are crammed into 4 of the land.""]",True
"[""Big pharmaceuticals pay off  they literally pay off  generics to keep the prices and the competition off the market.""]",True
"[""Says 5 out of 10 GOP candidates dont live in North Carolinas 9th Congressional District.""]",True
"[""In my own state of Vermont from the very first days of our states history what our Constitution says is that everybody can vote."", ""That is true."", ""So people in jail can vote.""]",True
"[""I was the only member of the Senate  Republican or Democrat  who has consistently voted against efforts to use the so called nuclear option to change the rules of the Senate.""]",True
"[""West Virginias exports increased for the second year in a row in 2018 reaching $8.1 billion."", ""Additionally West Virginias export growth rate was 14.2 nearly double the national average of 7.6.""]",True
"[""Our state has fewer science technology engineering and math graduates than any neighboring state.""]",True
"[""Since 2011 we have documentation of 1671 dead bodies we have recovered in Texas many in Brooks County.""]",True
"[""The 2008 election was the first election in which voters of color comprised over 25 percent of the electorate and that number is going up.""]",True
"[""Currently 23 percent of our militarys infrastructure is graded as poor while 9 percent is failing.""]",True
"[""In New York State Democrats blocked a Bill expanding College Tuition for Gold Star families after approving aid for illegal immigrants.""]",True
"[""There have been zero reported instances of any child born alive after an abortion in Texas.""]",True
"[""The Affordable Care Act provided over 200000 West Virginians with health care coverage.""]",True
"[""Wisconsin has the highest infant mortality rate for black babies nationwide.""]",True
"[""Like every budget passed by the Senate since I have been lieutenant governor Senate Bill 1 is within the spending limit set by the Texas Constitution.""]",True
"[""Says all North Carolina teachers do not currently get a duty free lunch break.""]",True
"[""Missouri ranks 45th in the nation in per capita state fiscal support for higher education and Missouri State is last among Missouri schools.""]",True
"[""About 80 percent of the manufacturing and agriculture tax credit goes to claimants who are making $1 million or more.""]",True
"[""Right now 1 in 4 Texas women of reproductive age are uninsured totaling 1.5 million Texas women.""]",True
"[""For Cabinet posts I have the best voting record against Trump nominees of anyone else running for president""]",True
"[""Says an ICE detainer request is not a valid warrant.""]",True
"[""29 states still dont have comprehensive protections for people in the LGBTQ community.""]",True
"[""Says zero African Americans have presented to the House Budget Committee in 2019.""]",True
"[""We are always going to need architects doctors were going to need professionals with fouryear degrees."", ""But 65 to 70 percent of the people in Missouri dont have degrees.""]",True
"[""Over the last eight years weve shown that even though weve cut taxes by $8 billion revenues continue to grow.""]",True
"[""California has the largest death row in the Western Hemisphere the largest death row in the United States of America  two times the size of the next largest state Florida.""]",True
"[""The Boeing 737 Max 8 the type of plane that crashed in Ethiopia continues to fly in the United States despite the FAA saying software updates are likely coming.""]",True
"[""Since 2011 the gap in high school graduation rates between AfricanAmerican students and all students has been cut in half from 6.4 percent to 3.1 percent.""]",True
"[""We maintain this Missouri highway system with one of the lowest levels of funding in the country.""]",True
"[""Virginia House Republicans have had more AfricanAmericans on key committees than when the Democrats were in control.""]",True
"[""West Virginia has the nations lowest workforce participation rate which hovers around 50 percent when the national average is about 63 percent.""]",True
"[""More than a million Californians do not have clean water to bathe in or drink.""]",True
"[""Todays minimum wage worker making $7.25 an hour has less buying power than a minimum wage worker in the 1960s.""]",True
"[""I have more military experience than anybody whos arrived behind that desk since George H.W."", ""Bush.""]",True
