Statement,Label
"[""Sen. Marco Rubio and U.S. Rep. Ron DeSantis voted against aid for Hurricane Sandy.""]",mostly-true
"[""Mark Finchem wants to strip Arizonas citizens of their capacity to vote by mail.""]",mostly-true
"[""I was named Iowas most bipartisan member of Congress by TheLugarCenter.""]",mostly-true
"[""Says Ron Johnson wants to put Social Security and Medicare on the chopping block every single year.""]",mostly-true
"[""Says under his plan to end cash bail the Waukesha perpetrator wouldnt have been released""]",mostly-true
"[""Every time a Republican has been elected president over the last few decades House Democrats have objected to the result""]",mostly-true
"[""Blake Masters does not support abortion exceptions for rape and incest.""]",mostly-true
"[""I dont accept a dime of corporate money.""]",mostly-true
"[""As a mayor John Fetterman chased down an innocent unarmed Black man wielded a shotgun and falsely accused the man triggering a confrontation with police.""]",mostly-true
"[""Blake Masters wants to pass a national ban on abortion.""]",mostly-true
"[""Last year the IRS audited Americans earning less than $25000 a year at five times the rate of other groups.""]",mostly-true
"[""With three months remaining in the Fiscal Year the border patrol has already encountered more illegal immigrants along the Southwest border than in any previous fiscal year.""]",mostly-true
"[""Abigail Spanberger still votes with and shares Joe Bidens positions 100 of the time.""]",mostly-true
"[""North Carolina is among some of the top states in the country for the number of ghost guns that are seized as crime guns.""]",mostly-true
"[""Under Abbott Texas leads the nation in rape offenses while the rate of arrests for rape has fallen by nearly half.""]",mostly-true
"[""We have more oil and gas permits than ever before right now.""]",mostly-true
"[""Instead of fighting opioid addiction a nonprofit founded by J.D."", ""Vance paid his top political adviser and funded political polling.""]",mostly-true
"[""My company was building the Keystone Pipeline when President Joe Biden canceled it.""]",mostly-true
"[""Fiftyfour percent of Wisconsinites live in a child care desert.""]",mostly-true
"[""Lee Zeldin voted for abortion bans even when the mothers health is at risk.""]",mostly-true
"[""Sen. Marco Rubio has one of the worst attendance records in the Senate.""]",mostly-true
"[""Ninetytwo percent of abortions in Virginia take place before 15 weeks.""]",mostly-true
"[""Cheri Beasley voted to reverse the conviction of an armed kidnapper release a double murderer early.""]",mostly-true
"[""A Texas GOP lawmaker recently introduced a bill that would allow the death penalty for women who have an abortion.""]",mostly-true
"[""The Supreme Court decision overturning Roe v. Wade made the United States an outlier among developed nations in the world on abortion rights.""]",mostly-true
"[""Adam Laxalt wants to restrict and worked to limit access to birth control.""]",mostly-true
"[""Bennie Thompson objected to the 2004 Presidential election.""]",mostly-true
"[""There are fewer Iowans working today than when Gov."", ""Reynolds took office.""]",mostly-true
"[""Public schools are now as segregated by race and class as they were in the 1960s.""]",mostly-true
"[""The leading cause of death among children is a firearm.""]",mostly-true
"[""More people die from hands fists feet than rifles.""]",mostly-true
"[""Florida Highway Patrol has a semitruck  The FHP uses a fleet of three such hidden in plain sight trucks to snitch on bad drivers.""]",mostly-true
"[""When we passed the assault weapons ban mass shootings went down."", ""When the law expired mass shootings tripled.""]",mostly-true
"[""Texas is 50th in the nation in mental health care access.""]",mostly-true
"[""90 of Americans regardless of political party want universal background checks.""]",mostly-true
"[""Most of these killers tend to be 18 19 years old.""]",mostly-true
"[""Under Greg Abbott property taxes have gone up $20 billion.""]",mostly-true
"[""Kathy Barnette wants to build a statue of Barack Obama right next to the one of Abraham Lincoln on Capitol Hill.""]",mostly-true
"[""Joe Biden inherited inflation of 1.7."", ""Now were well over 8 and growing.""]",mostly-true
"[""Justices Gorsuch Kavanaugh and Barrett assured the Senate Judiciary Committee and the American people that Roe v. Wade was established precedent.""]",mostly-true
"[""There has never been a leak anything like this draft of a Supreme Court opinion that would overturn Roe v. Wade."", ""Theres never been a leak of a vote  much less an actual opinion much less in a case of this significance.""]",mostly-true
"[""The Red Cross sells your donated blood to hospitals for $150 and then that hospital charges you thousands for a blood transfusion.""]",mostly-true
"[""In 2021 11201 pounds of fentanyl were seized by Customs and Border Protection which is enough to kill every American nearly seven times over.""]",mostly-true
"[""Inflation has gone up every month of the Biden presidency and just hit another 40year high.""]",mostly-true
"[""While the initial increase in oil prices resulted in a near instantaneous increase in gas prices for consumers the subsequent decrease in crude oil prices has failed to meaningfully provide relief for Georgias families at the pump.""]",mostly-true
"[""If Wisconsin Gov."", ""Tony Evers had passed his gas tax increases ... fuel prices would be at least a dime higher.""]",mostly-true
"[""Mehmet Oz called for a New Zealandstyle gun ban and said Americans should have less access to guns.""]",mostly-true
"[""As compared to last year Texas has about 15 more power generation capacity.""]",mostly-true
"[""Make no mistake The current spike in gas prices is largely the fault of Vladimir Putin.""]",mostly-true
"[""U.S. imports 1 of its oil from Russia while Exxon Chevron BP and Shell profits are at their highest level in over 7 years.""]",mostly-true
"[""The oil industry has 9000 permits to drill now."", ""They could be drilling right now yesterday last week last year.""]",mostly-true
"[""Here in Wisconsin prescription drug costs grew at a pace of nearly twice as much as the average Wisconsinites income from 20152019.""]",mostly-true
"[""During the first 3 months of FY2022 Customs Border Protection recorded 518k encounters w illegal immigrants at S border Thats up 137 from same point in FY2021.""]",mostly-true
"[""According to Republican Rep. Jeff Shipley teachers should not receive a pay raise if they teach American history that Republicans dont agree with.""]",mostly-true
"[""Millions of hardworking Americans will no longer have to worry about unexpected medical bills.""]",mostly-true
"[""Gov."", ""Tony Evers has only gotten onethird of the money meant for COVID relief out the door."", ""He is sitting on $930 million in ARPA funds left unspent."", ""In fact he still has CARES Act money from two years ago.""]",mostly-true
"[""Teachers can only deduct up to $250 for school supplies on their taxes but billionaires can write off the entire cost of a private jet.""]",mostly-true
"[""Inflation has been caused by the global economies shutting down all at once reopening all at once."", ""And  the U.S. economy is recovering at a far faster pace than any other country in the OECD.""]",mostly-true
"[""Virginias economic growth has stalled at less than 1 per year for eight years.""]",mostly-true
"[""A larger percentage of Illinoisans have been vaccinated than in any other Midwestern state.""]",mostly-true
"[""Governor Kate Brown wants to make Oregons mask mandate PERMANENT.""]",mostly-true
"[""Sixty percent of Virginias children dont meet national proficiency standards""]",mostly-true
"[""Clarence Thomas is about to become the only member of the current Supreme Court who was nominated by a president of one party and confirmed by a Senate controlled by the other party.""]",mostly-true
"[""Right now in the average Texas fourth grade classroom 7 out of 10 kids cannot read at grade level.""]",mostly-true
"[""Ashley Hinson voted against the bipartisan infrastructure bill that made this money for Iowas locks and dams possible."", ""Once again shes taking credit for work she didnt do.""]",mostly-true
"[""Omicron is the fastestspreading virus known to humankind.""]",mostly-true
"[""Weve brought in more than $81 billion in economic investment more than four times any previous administration.""]",mostly-true
"[""Expanding Medicaid which if we had done at the beginning of the Abbott administration would have brought in $100 billion to this states economy.""]",mostly-true
"[""Voter ID is supported by an overwhelming majority of NYers from all across the state walks of life  political parties.""]",mostly-true
"[""Overdoses in Virginia are up 35.""]",mostly-true
"[""Norway spends about $30000 per child on early childhood care Finland spends $23000 Germany $18000 and the U.S. $500.""]",mostly-true
"[""Over time there have been 160some carveouts to the filibuster.""]",mostly-true
"[""Even after accounting for rising prices the typical American family has more money in their pockets than they did last year.""]",mostly-true
"[""Within two years there were two 500year storm events in Wisconsin.""]",mostly-true
"[""Youve had over 2 million women drop out of the workforce during this pandemic.""]",mostly-true
"[""Only a court can decide that somebody is incompetent to vote  the state Election Commission cannot force facilities private facilities to allow special voting deputies inside.""]",mostly-true
"[""If youre a lowwage worker and youre single and dont have children were literally taxing you into poverty.""]",mostly-true
"[""The 550 U.S. billionaires together are worth $2.5 trillion."", ""If we confiscated 100 of their wealth wed raise enough to run the federal government for less than eight months.""]",mostly-true
"[""Gas in North Carolina increased 14 cents per gallon this past week the highest in the nation.""]",mostly-true
"[""Says Rebecca Kleefisch played a key role in the Foxconn deal the largest attempted government handout to a foreign company in American history.""]",mostly-true
"[""Welcome 2 Pres Bidens America where inflation is costing households an extra $175 a month.""]",mostly-true
"[""Raising the debt limit is paying our old debts."", ""It has nothing to do with new spending.""]",mostly-true
"[""The vast majority of the refugees coming into Fort McCoy are not the SIVs and some have no documentation at all.""]",mostly-true
"[""Thirty years ago the United States ranked sixth among advanced economies in the share of women in the workforce."", ""You know where we are today Twentythree.""]",mostly-true
"[""There are precious few religions that actually say you cannot get vaccinated.""]",mostly-true
"[""In West Virginia a gallon of gas is nearly one dollar more than it was a year ago and were paying about 30 cents more for a gallon of milk than we did at this time last year.""]",mostly-true
"[""Approximately 60000 Canadians currently live undocumented in the USA.""]",mostly-true
"[""Wisconsin Governor Tony Evers wanted to raise your taxes by $1 billion in a pandemic."", ""Republicans stopped him and delivered the largest tax CUT in state history.""]",mostly-true
"[""People who have recovered from COVID19 have very strong immunity.""]",mostly-true
"[""Ivermectin has been FDA approved for human use since 1996.""]",mostly-true
"[""Im the only frontline prosecutor in this race thats actually used the resources of the Wisconsin Crime Lab in the prosecution of cases.""]",mostly-true
"[""Before 2020 crime had been falling every year year after year in the city of Buffalo.""]",mostly-true
"[""Women are disproportionately impacted by voter ID laws  especially married women who change their names or those whose IDs do not accurately reflect their gender.""]",mostly-true
"[""The Virginia Employment Commission is sixth in the nation for getting benefits to eligible people quickly""]",mostly-true
"[""The average hospital stay for a case of COVID19 costs about $17064."", ""The vaccine is free.""]",mostly-true
"[""North Carolina during this pandemic had among the lowest COVIDrelated deaths as well as job losses per capita.""]",mostly-true
"[""100 Sailors at sea."", ""All vaxxed."", ""All with COVID seven weeks following deployment.""]",mostly-true
"[""The man next to Mike Pompeo in a November 2020 photo is the guy the Trump administration helped get out of jail in 2018 and who is now the president of Afghanistan.""]",mostly-true
"[""We watched Terry McAuliffe when he was governor lower the accreditation standards in our schools...""]",mostly-true
"[""Every time outgoing New York Gov."", ""Andrew Cuomo says the firearm industry is immune from lawsuits its false.""]",mostly-true
"[""By 2040 70 of the population is expected to live in just 15 states.""]",mostly-true
"[""When Terry McAuliffe was governor Unemployment went down in every single county including rural Virginia by nearly 50.""]",mostly-true
"[""George Washington mandated smallpox vaccines for the Continental Army.""]",mostly-true
"[""Ten thousand people have recently died."", ""9950 of them thereabouts are people who hadnt been vaccinated.""]",mostly-true
"[""In 2020 more people voted in America than ever in the history of America in the middle of a onceinacentury pandemic.""]",mostly-true
"[""Over the last few years more Virginians are moving away from Virginia than are moving to Virginia from the other 49 states.""]",mostly-true
"[""These 2 Ankeny moms standing next to the Governor are known Qanon and antivaxx conspiracy theorists.""]",mostly-true
"[""Sadly during the course of the pandemic onethird of our small businesses have closed.""]",mostly-true
"[""The use and possession of marijuana on U.S. college campuses remains prohibited under federal law""]",mostly-true
"[""Texans have some of the highest property taxes in the nation""]",mostly-true
"[""The New York Times published an old stock photo of a young girl and claimed Israeli forces killed her during its recent war with Hamas.""]",mostly-true
"[""The Biden administrations American Jobs Plan will be the biggest nondefense investment in research and development in the history of our country.""]",mostly-true
"[""Republicans on the Joint Finance Committee removed more than $8 billion in spending increases from Gov."", ""Evers budget proposal.""]",mostly-true
"[""Regulating and taxing marijuanamuch like we do alcoholwould generate more than $165M in revenue starting in 2022""]",mostly-true
"[""After the American Rescue Plans food and nutrition assistance hunger is already sharply down in the United States.""]",mostly-true
"[""Says Democrats blocked his efforts at police reform.""]",mostly-true
"[""For mitigating COVID19 spread masks are the number one way to do so.""]",mostly-true
"[""I restored felons rights  173000  more than any governor in the history of America.""]",mostly-true
"[""President Joe Bidens American Relief Plan has a lot of money in it for schools but if you really look at it  it says that the school money is going to go out until the year 2028.""]",mostly-true
"[""A new independent study put out last week found that at least 55 of our largest corporations used various loopholes to pay zero federal income tax in 2020.""]",mostly-true
"[""Residents of New York state pay the highest taxes in the nation.""]",mostly-true
"[""President Joe Bidens infrastructure proposal is fully paid for."", ""Across 15 years it would raise all of the revenue needed for these onceinalifetime investments.""]",mostly-true
"[""Says Gov."", ""Tony Evers 202122 state budget increases taxes $1 billion""]",mostly-true
"[""People dont pretend to be someone else to go in and vote."", ""You just dont see that kind of fraud.""]",mostly-true
"[""Says Sen. Cory Booker wants to require a federal license for gun owners but criticizes voter ID laws as discriminatory.""]",mostly-true
"[""In a majority of states new voters are able to obtain a rifle quicker than theyre able to cast their first ballot.""]",mostly-true
"[""The latest stimulus package sends stimulus checks to imprisoned murderers rapists and child molesters.""]",mostly-true
"[""We had the highest number of military sexual assaults ever reported in the last year and we had the lowest conviction rate and the lowest prosecution rate.""]",mostly-true
"[""Right now twothirds of the U.S. Senate is composed of millionaires.""]",mostly-true
"[""These 11 mass shootings involved an AR15style weapon.""]",mostly-true
"[""If you are a hardworking lawabiding citizen who earns $80000 you dont get a stimulus check."", ""But if you are a convicted murderer or rapist sitting in jail you do.""]",mostly-true
"[""When I became governor we banned sanctuary cities and we also did EVerify.""]",mostly-true
"[""We saw the increases of unaccompanied minors at the southern U.S. border dating back almost a year.""]",mostly-true
"[""Current immigration apprehension numbers are worse than the crisis BidenObamaPelosi acknowledged in 2014""]",mostly-true
"[""Senate Democrats just voted to give stimulus checks to criminals in prison.""]",mostly-true
"[""In Aberdeen Miss."", ""Massive 78 of mailin ballots proved fraudulent judge orders election doover.""]",mostly-true
"[""Says Al Gore said in 2009 that the North Pole will be icefree in the summer by 2013 because of manmade global warming.""]",mostly-true
"[""The COVID19 rescue bill includes money for a list of projects that are not COVIDrelated.""]",mostly-true
"[""In the American Rescue Plan just about 1 of the money is for vaccines.""]",mostly-true
"[""The shutdown of the Keystone Pipeline project will mean nearly 2000 union jobs lost with Wisconsin companies""]",mostly-true
"[""COVID19 infections down 61 from Trumps last day."", ""COVID19 vaccinations up 85 from Trumps last day."", ""Competence Matters.""]",mostly-true
"[""Almost 40 of borrowers with student loan debt didnt finish their degree.""]",mostly-true
"[""No state gets back less from Washington than New York state.""]",mostly-true
"[""But were below the national average in number of deaths in nursing homes.""]",mostly-true
"[""More than 200000 DACA recipients are essential infrastructure workers including 41700 DACA recipients in the healthcare industry""]",mostly-true
"[""The Erie Co. N.Y. health commissioner makes more than the governor the vice president of the United States and has a salary that is comparable to Dr. Anthony Fauci.""]",mostly-true
"[""The school voucher bill the Iowa Legislature is considering would give your education tax dollars to corporations.""]",mostly-true
"[""84 of all new electric capacity planned to come onto the electric grid this year is clean energy.""]",mostly-true
"[""In Michigan we were able to really flatten the racial disparity in COVID19s impact and make significant progress.""]",mostly-true
"[""Wisconsin is second to last in the Midwest in our vaccination rate and the governor says hes satisfied.""]",mostly-true
"[""Says that the way to reach herd immunity is for 70 of the population to get vaccinated.""]",mostly-true
"[""Says that the oil and gas industry comprises35 of the Texaseconomy.""]",mostly-true
"[""Schools that are consistently implementing COVID19 mitigation strategies remain among the safest places for our students.""]",mostly-true
"[""Says David Perdue hasnt held a single public town hall meeting in six years and sells four meetings a year and a retreat on a private island for a $7500 corporate PAC check.""]",mostly-true
"[""In 2019 Republicans stripped $40 million from the budget for lead pipe replacement  because they thought it helped MKE too much.""]",mostly-true
"[""Says theres up to 75 reduction in opioid dosage for medical cannabis users.""]",mostly-true
"[""The law governing the transition of presidential power doesnt require there to be an absolute winner."", ""It says the apparent winner.""]",mostly-true
"[""If you cant get a test through Test Iowa there are multiple other sites your doctor your clinics your pharmacies the stroke detection clinic centers.""]",mostly-true
"[""Unemployment report shows America is bouncing back.""]",mostly-true
"[""Every single swingseat House Democrat who endorsed MedicareForAll won reelection or is on track to win reelection."", ""Every."", ""Single."", ""One.""]",mostly-true
"[""West Virginia is near last in the U.S. rankings of education clean drinking water and child mortality.""]",mostly-true
"[""Says Illinois has made a nationleading investment in funding for Census outreach.""]",mostly-true
"[""Mike Parson opposes protections for preexisting conditions.""]",mostly-true
"[""I am for protecting preexisting conditions."", ""I actually cosponsored legislation to do just that.""]",mostly-true
"[""Says U.S. Rep. Ann Wagner voted five times against protecting preexisting conditions.""]",mostly-true
"[""Now with the COVID19  more people are dependent on drugs or alcohol.""]",mostly-true
"[""An antiBlack Lives Matter flag replaced the American flag behind President Trump during a Waukesha campaign rally.""]",mostly-true
"[""Upton voted a dozen times to kick thousands of Michigan families off their health insurance and eliminate protections for preexisting conditions""]",mostly-true
"[""Says she is ranked one of the most bipartisan senators in the Senate in the last 25 years.""]",mostly-true
"[""Says Gov."", ""Parsons administration purged 100000 kids from Medicaid rolls.""]",mostly-true
"[""You can vote in Wisconsin with a photo ID even if that ID is expired or youve moved.""]",mostly-true
"[""Donald Trump and Thom Tillis opposed legislation that would lower the price of insulin and other prescription drugs.""]",mostly-true
"[""Says David Schweikert took over $120000 from the drug industry and voted against legislation to lower prescription drug prices.""]",mostly-true
"[""Nancy Mace denies climate change.""]",mostly-true
"[""Federal law requires people to speak English to be naturalized as American citizens.""]",mostly-true
"[""Nearly 800 million opioid pills were shipped to WV amounting to 433 pills for every man woman and child in the state.""]",mostly-true
"[""All the billionaires in America their net worth combined  has increased by $800 billion during the pandemic.""]",mostly-true
"[""You were going to cut schools when you were going to cut teachers and educators in our schools.""]",mostly-true
"[""Nick Freitas voted to let businesses discriminate and fire expecting mothers for no other reason but their pregnancy.""]",mostly-true
"[""If you just count all the deaths in the red states we are number two in the world in deaths just behind Brazil.""]",mostly-true
"[""Theres 100 million people that have preexisting conditions.""]",mostly-true
"[""For example when the COVID19 pandemic hit my Administration implemented a program to provide any individual without healthinsurance coverage access to necessary COVID19related testing and treatment.""]",mostly-true
"[""In 2017 Joe Biden paid $3742974 in federal income taxes and Kamala Harris paid $516469 while Donald Trump paid $750.""]",mostly-true
"[""Says Amy Coney Barrett has a written track record disagreeing adamantly with the Supreme Courts decision to uphold the ACA."", ""In fact she publicly criticized Chief Justice Roberts opinion upholding the law eight years ago.""]",mostly-true
"[""James is the only Senate candidate in a battleground state who has refused to take a position on whether the Senate should promptly vote on Trumps Supreme Court nominee""]",mostly-true
"[""Says Donald Trump funded a Veterans Day parade 26 years ago in New York City after the city refused to pay.""]",mostly-true
"[""USPS currently has the most cash on hand in its history approximately $15 billion.""]",mostly-true
"[""Wisconsin is one of the nine states with the highest rate of infection per capita.""]",mostly-true
"[""Says Sen. Martha McSally supported a plan to turn Medicare into a voucher program and shift costs onto seniors and even supported raising the retirement age.""]",mostly-true
"[""For younger people seasonal flu is in many cases a deadlier virus than COVID19""]",mostly-true
"[""More cops have died from COVID this year than have been killed on patrol.""]",mostly-true
"[""I am not banning fracking.""]",mostly-true
"[""In April when asked how he would handle the COVID19 pandemic Tommy Tuberville said he didnt have a clue and after winning the Republican nomination in July he still said he didnt have a clue.""]",mostly-true
"[""Drug overdose deaths decreased in 2018 for the first time in 30 years.""]",mostly-true
"[""Says Joe Biden voted for the Iraq War  He supported war in Serbia Syria Libya.""]",mostly-true
"[""Says Donald Trump proposes cutting a half a billion dollars of local police support.""]",mostly-true
"[""Says Donald Trumps payroll tax deferral could leave American workers liable for thousands of dollars during tax season and could potentially leave programs like Social Security and Medicare weakened.""]",mostly-true
"[""The fact is that in terms of the risk to schoolkids this is lower risk than seasonal influenza.""]",mostly-true
"[""When I ran for Congress I promised to refuse money from corporate PACs."", ""Ive kept that promise.""]",mostly-true
"[""In West Virginia alone overdoses have increased by 50 during the COVID19 pandemic.""]",mostly-true
"[""The United States is the only major industrial economy to have its unemployment rate triple since the coronavirus pandemic began.""]",mostly-true
"[""Postmaster General Louis DeJoy gave $400000 to Republicans just this year and has between $30 and $75 million in assets of direct competitors to the United States Postal Service.""]",mostly-true
"[""When COVID19 struck the Illinois Department of Employment Security was hit with something no one expected 10 to 20 times the claims even during the worst recession of my lifetime.""]",mostly-true
"[""Depending on which study you look at either 68 or 5 out of 6 individuals ... are making more on unemployment than they did on the job.""]",mostly-true
"[""Asked about asylum seekers in camps in Mexico This is the first time ever youve had to seek asylum in a third country.""]",mostly-true
"[""Central Park actually used to be a town called Seneca Village founded by African Americans in 1825.""]",mostly-true
"[""34 of Wisconsin renters are at risk of eviction.""]",mostly-true
"[""If the vaccine came out tomorrow how in the heck would we get it to people There is no game plan.""]",mostly-true
"[""Photos show six fires around the world in the last 24 hours.""]",mostly-true
"[""Theres a direct correlation between North Carolinas mask requirement and COVID19 stabilization.""]",mostly-true
"[""There have been five randomized controlled placebo controlled trials that do not show any benefit to hydroxychloroquine.""]",mostly-true
"[""...Virginia more than any other state had the steepest drop in the number of abortions between 2011 and 2017.""]",mostly-true
"[""Five veterinary labs have their CLIA certification to officially test human patients."", ""There are a lot of labs who are doing surveillance testing that dont need the CLIA certification.""]",mostly-true
"[""Federal agents in Portland have been kidnapping and holding citizens without charges.""]",mostly-true
"[""Say Wisconsin Republican lawmakers have done nothing while neighboring states like Minnesota Illinois and Michigan have already implemented safety precautions like requiring individuals to wear masks.""]",mostly-true
"[""Theres already 10000 businesses that are not likely to open again and a significant number of small businesses and minority businesses.""]",mostly-true
"[""PPP on average probably provided a grant of around $11000 per employee.""]",mostly-true
"[""I all the way back in January warned President Trump that this pandemic was coming."", ""I talked about what we needed to do.""]",mostly-true
"[""Says Joe Biden has said 150 million Americans died from guns and another 120 million from COVID19""]",mostly-true
"[""Our country and Constitution was built on a foundational separation of church and state.""]",mostly-true
"[""Kids are less likely to get it COVID19."", ""You know theyre less likely to spread."", ""So I think theres some pretty good data out there that will help alleviate some of the concerns.""]",mostly-true
"[""Says a leader of the Blackfeet Nation tribe designed the current Washington Redskins logo and once said it made us all proud to have an Indian on a bigtime team.""]",mostly-true
"[""New Zealand let health experts rather than politicians make decisions about how to deal with COVID19 and as of today they have zero COVID cases.""]",mostly-true
"[""Three hundred sixty thousand Pennsylvanians fought on the side of the Union to defeat the flag that Confederate flag including more Black soldiers coming from Pennsylvania than any other state in the nation.""]",mostly-true
"[""Federal aid for state and local governments through a proposed coronavirus relief bill would amount to half of what the Republicans put onto the national debt.""]",mostly-true
"[""The CDC tried to develop clear guidelines about what the stages of reopening should look like  the administration delayed and scaled them back.""]",mostly-true
"[""Trump lost a trade war that he started.""]",mostly-true
"[""Wisconsin was the last state to start paying COVIDrelated federal unemployment benefits.""]",mostly-true
"[""Hays County in Central Texas has seen an incredible 845 increase in COVID19 cases since June 7.""]",mostly-true
"[""80 of the American people support our Dreamers."", ""Over 70 think they should have a path to citizenship and thats Democrats Republicans independents.""]",mostly-true
"[""As of June 23 the COVID19 death rate is way down.""]",mostly-true
